28.700.530/0002-42;INST MARIA SCHMITT DESENV ENSINO ASSIST SOCIAL CIDADAO;SOMBRIO;SC;vendas2@promefarma.com.br
28.700.530/0004-04;INSTITUTO MARIA SCHMITT DES ENSINO ASSIS SOCIAL S CIDADAO;CRICIUMA;SC;vendas2@promefarma.com.br
03.969.808/0012-22;INSTITUTO SOCRATES GUANAES - ISG;REGISTRO;SP;vendas8@promefarma.com.br
07.774.211/0001-20;CENTRO ESPECIALIZADO EM OLHOS LTDA ;BELEM;PA;comercial3@promefarma.com.br
04.540.459/0001-39;SEATI - SERVICOS DE ANESTESIA E TERAPIA INT. S/S;CURITIBA;PR;comercial3@promefarma.com.br
88.625.686/0037-68;ASSOCIACAO EDUCADORA SAO CARLOS**HOSPITAL SANTA LUZIA;CAPAO DA CANOA;RS;vendas3@promefarma.com.br
50.565.936/0001-38;SANTA CASA DE MISERICORDIA DE JALES;JALES;SP;vendas6@promefarma.com.br
27.836.329/0001-43;FUNDACAO BENEFICENTE RIO DOCE;LINHARES;ES;vendas4@promefarma.com.br
60.975.737/0093-70;SOC BENEFICENTE SAO CAMILO * CLINICA MEDICA SAO CAMILO;UNIAO DA VITORIA;PR;vendas4@promefarma.com.br
94.831.294/0003-09;INSTITUTO DE ONCOLOGIA KAPLAN S.A.;CANOAS;RS;vendas3@promefarma.com.br
94.831.294/0001-47;INSTITUTO DE ONCOLOGIA KAPLAN S.A.;PORTO ALEGRE;RS;vendas3@promefarma.com.br
66.518.267/0024-70;CENTRO DE ESTUDOS E PESQUISAS DR JOAO AMORIM;FRANCO DA ROCHA;SP;vendas6@promefarma.com.br
18.302.544/0001-73;HOMELIFE SERVICOS DE HOMECARE LTDA;BRASILIA;DF;vendas10@promefarma.com.br
20.142.303/0001-56;HOSPITAL SANTA LUCIA LTDA;DIVINOPOLIS;MG;vendas8@promefarma.com.br
20.452.705/0001-57;ALLIANCE CUIDADOS DOMICILIARES - EIRELI;CURITIBA;PR;comercial3@promefarma.com.br
04.588.288/0002-07;HOSPITAL E CASA DE REPOUSO SAINTE-MARIE LTDA;SAO PAULO;SP;vendas6@promefarma.com.br
60.975.737/0072-45;SOCIEDADE BENEFICENTE SAO CAMILO;TAUBATE;SP;vendas6@promefarma.com.br
10.923.149/0001-04;INSTITUTO ROQUE DE ASSIS JUNIOR CLINICA MEDICA LTDA;GUANHAES;MG;comercial3@promefarma.com.br
31.826.452/0001-50;PAULO HENRIQUE RANGEL DE MOURA * G.A.D.U;PINHAIS;PR;vendas4@promefarma.com.br
01.726.171/0001-65;CLINICA MEDICA OFTALMOLOGICA BLUMENAU LTDA;BLUMENAU;SC;vendas2@promefarma.com.br
37.024.813/0001-21;CORIS MEDICINA VASCULAR LTDA;FLORIANOPOLIS;SC;vendas10@promefarma.com.br
56.358.781/0001-45;CENTRO DE REFERENCIA EM SAUDE, ENSINO E PESQUISA - CRESEP;ARARAQUARA;SP;comercial3@promefarma.com.br
10.211.939/0001-59;PEDIATRICS HOME CARE - INTERNACAO MEDICA DOMICILIAR LTDA;SAO PAULO;SP;vendas6@promefarma.com.br
28.238.944/0001-10;ASSOC  ROGACIONISTA EVANG DE ASSIST A SAUDE* HOSP EVANG;ABELARDO LUZ;SC;vendas2@promefarma.com.br
86.324.860/0001-04;ASSOC REDEH BENEF CRISTA * HOSP MAT D LISETTE;TAIO;SC;vendas2@promefarma.com.br
50.460.351/0001-53;ASSOCIACAO CASA FONTE DA VIDA * HOS S FRANCISCO ASSIS;JACAREI;SP;vendas6@promefarma.com.br
21.599.824/0001-08;ASSOCIACAO FEMININA PREV COMBATE CANCER DE JUIZ DE FORA;JUIZ DE FORA;MG;vendas8@promefarma.com.br
20.079.166/0001-52;SANTA CASA DE CARIDADE DE DIAMANTINA;DIAMANTINA;MG;vendas8@promefarma.com.br
04.959.685/0001-59;RIO HOME CARE EIRELI;NITEROI;RJ;vendas8@promefarma.com.br
13.824.560/0005-36;SANTA CASA DE MISER DE OLIVEIRA DOS CAMPINHOS - INSV;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
60.988.813/0001-63;HOSPITAL VERA CRUZ LTDA;SAO PAULO;SP;vendas6@promefarma.com.br
02.476.067/0002-03;UNIMED GOIANIA COOPERATIVA DE TRABALHO MEDICO;GOIANIA;GO;vendas10@promefarma.com.br
05.503.624/0006-50;CAPTAMED CUIDADOS CONTINUADOS LTDA;IPATINGA;MG;vendas8@promefarma.com.br
27.717.567/0001-30;SEUMED CLINICA MEDICA LTDA;MARINGA;PR;comercial3@promefarma.com.br
30.079.461/0001-62;CASA DE SAUDE E MATERNIDADE SANTA MARTHA SA;NITEROI;RJ;vendas8@promefarma.com.br
68.709.211/0002-12;UNIMED RESENDE RJ COOPERATIVA DE TRABALHO MEDICO;RESENDE;RJ;vendas8@promefarma.com.br
14.372.327/0001-07;IOSC INSTITUTO DE OLHOS SANTA CATARINA LTDA;CHAPECO;SC;vendas10@promefarma.com.br
31.466.949/0010-04;SAMEDIL - SERVICOS DE ATENDIMENTO MEDICO S/A;VITORIA;ES;vendas8@promefarma.com.br
21.082.169/0001-08;CONFRARIA DE SAO VICENTE DE PAULO;MUTUM;MG;vendas8@promefarma.com.br
83.179.473/0001-25;CLINICA DE ORTOPEDIA E TRAUMATOLOGIA LTDA;JOINVILLE;SC;vendas2@promefarma.com.br
59.970.947/0001-78;CASA DE SAUDE SANTA HELENA LTDA;SAO JOSE DO RIO PRETO;SP;vendas6@promefarma.com.br
08.325.231/0007-72;INSTITUTO DE SAUDE SANTA CLARA;CURITIBA;PR;vendas4@promefarma.com.br
60.975.737/0063-54;SOCIEDADE BENEFICENTE SAO CAMILO * PONTA GROSSA;PONTA GROSSA;PR;vendas4@promefarma.com.br
57.571.275/0006-07;FUNDACAO DO ABC * HOSP EST MARIO COVAS SANTO ANDRE ;SANTO ANDRE;SP;hospitalar3@promefarma.com.br
44.649.812/0069-26;NOTRE DAME INTERMEDICA SAUDE S.A.;SAO PAULO;SP;vendas6@promefarma.com.br
07.966.540/0004-16;INSTITUTO DE DESENVOLVIMENTO TECNOLOGICO E HUMANO;GOIANIA;GO;vendas10@promefarma.com.br
00.961.315/0001-03;FUNDACAO CRISTIANO VARELLA;MURIAE;MG;vendas8@promefarma.com.br
60.922.168/0004-29;ASSOC.CONGR.SANTA CATARINA / HOSP. SANTA TEREZA;PETROPOLIS;RJ;vendas8@promefarma.com.br
03.315.918/0005-41;UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MEDICO;CAMPO GRANDE;MS;vendas2@promefarma.com.br
24.006.302/0015-30;I.D.E.A.S - INSTITUTO DESENV  ENSINO E ASSIS A SAUDE;SAO GONCALO;RJ;vendas8@promefarma.com.br
43.378.640/0001-42;OMNIGASTRO CLINICA MEDICA LTDA;BRUSQUE;SC;vendas2@promefarma.com.br
85.283.299/0004-34;UNIMED CHAPECO - COOP DE TRABALHO MEDDA REGIAO OESTE;CHAPECO;SC;vendas10@promefarma.com.br
03.254.082/0009-46;INSTITUTO ACQUA - ACAO, CIDADANIA, QUALIDADE URBANA E AMBIEN;PONTA PORA;MS;vendas2@promefarma.com.br
74.004.425/0001-05;CLINICA DE DOENCAS RENAIS DO SUDOESTE;FRANCISCO BELTRAO;PR;vendas4@promefarma.com.br
33.705.849/0005-43;HOSPITAL MEMORIAL FUAD CHIDID LTDA;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
48.310.098/0001-00;CENTRO MEDICO RIO PRETO S.A.;SAO JOSE DO RIO PRETO;SP;vendas6@promefarma.com.br
44.649.812/0316-02;NOTRE DAME INTERMEDICA SAUDE S.A.;SAO GONCALO;RJ;vendas6@promefarma.com.br
11.636.872/0001-67;FUNDACAO REG DO CANCER STA CASA MISER PRES PRUDENTE;PRESIDENTE PRUDENTE;SP;vendas6@promefarma.com.br
26.308.083/0001-74;HOSPITAL DA PLASTICA DF LTDA;BRASILIA;DF;vendas10@promefarma.com.br
76.767.219/0002-63;UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO;MARINGA;PR;vendas9@promefarma.com.br
60.922.168/0010-77;ASSOCIACAO CONGREGACAO DE SANTA CATARINA;TERESOPOLIS;RJ;vendas6@promefarma.com.br
26.947.257/0001-49;HOSPITAL BDW POA LTDA;PORTO ALEGRE;RS;vendas3@promefarma.com.br
50.304.377/0001-02;SANTA CASA DE MISERICORDIA DE ITUVERAVA;ITUVERAVA;SP;vendas6@promefarma.com.br
19.692.755/0001-22;ASSOCIACAO HOSPITALAR BOM JESUS;CONGONHAS;MG;vendas8@promefarma.com.br
14.647.816/0001-16;OLIVEIRA E BOBATO SERVICOS MEDICOS LTDA;CASCAVEL;PR;vendas9@promefarma.com.br
32.190.092/0003-78;FESO FUNDACAO EDUC SERRA DOS ORGAOS *  HC TERESOPOLIS;TERESOPOLIS;RJ;vendas8@promefarma.com.br
11.198.350/0001-20;HOSPITAL E MATERNIDADE 13 DE MAIO VILA ROMANA S/A;SORRISO;MT;vendas8@promefarma.com.br
30.325.856/0001-06;HOSPITAL LITORAL SUL LTDA;ANGRA DOS REIS;RJ;vendas8@promefarma.com.br
13.812.911/0014-80;INSTITUTO DE ASSISTENCIA A SAUDE SOCIEDADE SIMPLES LTDA;NOVO HAMBURGO;RS;vendas3@promefarma.com.br
91.985.275/0001-87;SOCIEDADE HOSPITAL PANAMBI;PANAMBI;RS;vendas3@promefarma.com.br
05.748.642/0001-97;ASSOCIACAO RENAL VIDA;BLUMENAU;SC;vendas2@promefarma.com.br
47.074.851/0009-08;FUNDACAO PADRE ALBINO;CATANDUVA;SP;vendas6@promefarma.com.br
23.951.916/0004-75;FUNDACAO DE ENSINO SUPERIOR DO VALE DO SAPUCAI;POUSO ALEGRE;MG;vendas8@promefarma.com.br
15.057.972/0002-70;LOJA DE CONVENIENCIA E PET SHOP ESPLANADA - EIRELI;CONTENDA;PR;comercial3@promefarma.com.br
66.518.267/0035-22;CENTRO DE ESTUDOS E PESQUISAS DR JOAO AMORIM;SAO PAULO;SP;vendas6@promefarma.com.br
04.169.712/0001-90;ASSOC. NORTE PARANAENSE DE COMBATE AO CANCER;ARAPONGAS;PR;vendas4@promefarma.com.br
10.585.229/0002-70;OTORRINOS CURITIBA SERVICOS MEDICOS LIMITADA;CURITIBA;PR;comercial3@promefarma.com.br
02.122.913/0002-97;ASSOCIACAO HOSPITALAR LENOIR VARGAS FERREIRA;CORONEL FREITAS;SC;vendas10@promefarma.com.br
34.640.545/0001-84;CASA UTERUS CENTRO HUMANIZADO DE ATEND  MAT  INF LTDA;CURITIBA;PR;comercial3@promefarma.com.br
26.211.013/0001-01;CLINICA IMED INSTITUTO MEDICO DE END DIGESTIVA EIRELI;CURITIBA;PR;comercial3@promefarma.com.br
60.922.168/0003-48;ASSOCIACAO CONGREGACAO DE SANTA CATARINA;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
84.231.281/0001-83;SOCIEDADE BENEFICIENTE HOSPITAL BEATRIZ RAMOS;INDAIAL;SC;vendas2@promefarma.com.br
18.099.325/0001-39;FUNDACAO DE ASSISTENCIA SOCIAL DE JANAUBA;JANAUBA;MG;vendas8@promefarma.com.br
76.689.835/0005-96;LIGA DAS SENHORAS CATOLICAS DE CURITIBA;CURITIBA;PR;comercial3@promefarma.com.br
87.664.793/0001-21;HOSPITAL SANTA TEREZINHA;PALMITINHO;RS;vendas3@promefarma.com.br
60.922.168/0007-71;ASSOCIACAO CONGREGACAO DE SANTA CATARINA;SAO PAULO;SP;vendas8@promefarma.com.br
01.146.603/0001-69;GACC - GRUPO DE ASSISTENCIA A CRIANCA COM CANCER;SAO JOSE DOS CAMPOS;SP;vendas6@promefarma.com.br
21.494.496/0001-77;CENTRO MEDICO CAJAZEIRA LTDA.;SALVADOR;BA;comercial3@promefarma.com.br
90.938.713/0001-93;ASSOCIACAO BENEFICENTE SAO JOAO DA RESERVA;SAO LOURENCO DO SUL;RS;vendas3@promefarma.com.br
74.466.137/0006-87;UNIMED DE GUARULHOS-COOPERATIVA DE TRABALHO MEDICO;GUARULHOS;SP;vendas6@promefarma.com.br
33.555.921/0001-70;FACULDADES CATOLICAS;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
83.506.030/0033-89;BENEFICENCIA CAMILIANA DO SUL;CONCORDIA;SC;vendas10@promefarma.com.br
04.004.103/0002-61;USUY MEDICOS ASSOCIADOS LTDA;SAO JOSE;SC;vendas10@promefarma.com.br
67.577.171/0004-00;UNIMED DE MONTE ALTO COOPERATIVA DE TRABALHO MEDICO;MONTE ALTO;SP;vendas6@promefarma.com.br
05.503.624/0007-30;CAPTAMED CUIDADOS CONTINUADOS LTDA;VITORIA;ES;vendas4@promefarma.com.br
20.438.493/0001-53;RUTE DA COSTA GORSKI CONSULTORIA - ME;CURITIBA;PR;comercial3@promefarma.com.br
53.221.255/0032-47;ASSOCIACAO LAR SAO FRANCISCO DE ASSIS NA PROVIDENCIA DE DEUS;PRESIDENTE PRUDENTE;SP;vendas6@promefarma.com.br
49.150.352/0019-41;FUNDACAO PIO XII * HA - INSTITUTO DE PREVENCAO NOVA ANDRADIN;NOVA ANDRADINA;MS;vendas2@promefarma.com.br
07.731.576/0001-78;OTMA ORGANIZACAO DE TRABALHO MEDICO ASSOCIADO LTDA;FLORIANOPOLIS;SC;vendas2@promefarma.com.br
88.654.298/0001-02;HOSPITAL BENEFICENTE SAO JOAO BOSCO;SAO MARCOS;RS;vendas3@promefarma.com.br
15.186.359/0001-72;ASSOCIACAO HOSPITALAR SANTANA;SAO PAULO;SP;vendas6@promefarma.com.br
03.490.958/0001-04;GESTHO - GESTAO HOSPITALAR S.A;BELO HORIZONTE;MG;vendas8@promefarma.com.br
03.163.888/0001-71;SANTA CASA DE MISERICORDIA DE PARANAIBA;PARANAIBA;MS;vendas2@promefarma.com.br
78.191.574/0001-81;FUNDACAO MEDICA ASSISTENCIAL DO TRAB RURAL DE RONDON;RONDON;PR;vendas9@promefarma.com.br
22.830.020/0001-22;IRMANDADE DA SANTA CASA DE MISERICORDIA DE MUZAMBINHO;MUZAMBINHO;MG;vendas8@promefarma.com.br
81.733.115/0002-78;UNIMED DE CIANORTE COOPERATIVA DE TRABALHO MEDICO;CIANORTE;PR;vendas4@promefarma.com.br
31.635.857/0004-54;HOSPITAIS INTEGRADOS DA GAVEA S/A * GLORIA D OR;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
00.683.640/0001-43;INSTITUTO OLHOS MARILIA;MARILIA;SP;vendas6@promefarma.com.br
27.046.217/0001-99;REDE HUMANA MAGNA DE SAUDE LTDA;SAO PAULO;SP;vendas6@promefarma.com.br
13.967.394/0001-01;NOVITA HOME CARE SERVICOS EM SAUDE LTDA;BRASILIA;DF;vendas10@promefarma.com.br
13.604.595/0001-36;QUALITY HEALTH CARE LTDA;BRASILIA;DF;vendas10@promefarma.com.br
19.314.442/0001-30;HOSPITAL NOSSA SENHORA AUXILIADORA;CARATINGA;MG;vendas8@promefarma.com.br
20.424.706/0001-98;HOSPITAL E MATERNIDADE SAO LUCAS PRIMAVERA LTDA;PRIMAVERA DO LESTE;MT;vendas8@promefarma.com.br
07.734.165/0001-36;CIONC - CENTRO INTEGRADO DE ONCOLOGIA DE CURITIBA S/S;CURITIBA;PR;comercial3@promefarma.com.br
44.618.815/0001-04;QUATRO APOIOS CENTRO ESPECIALIZADO ATENCAO MULHER MAT INF LT;CURITIBA;PR;comercial3@promefarma.com.br
05.550.451/0001-16;REDE DE ASSISTENCIA A SAUDE METROPOLITANA;SARANDI;PR;vendas9@promefarma.com.br
51.612.828/0001-31;HOSPITAL MATERNIDADE FREI GALVAO;GUARATINGUETA;SP;vendas6@promefarma.com.br
49.667.108/0001-21;HOSPITAL SANTA MONICA LTDA;ITAPECERICA DA SERRA;SP;vendas6@promefarma.com.br
16.130.783/0001-68;SANTA CASA DE MISERICORDIA DE ALAGOINHAS;ALAGOINHAS;BA;comercial3@promefarma.com.br
26.227.882/0003-88;INSTITUTO NACIONAL DE GESTAO EM EDUCACAO E SAUDE - INGES;VARGEM ALTA;ES;vendas4@promefarma.com.br
01.070.380/0001-01;TEODORO & VASCONCELOS LTDA;GOIANIA;GO;vendas10@promefarma.com.br
75.543.611/0002-66;HELISUL TAXI AEREO LTDA;CURITIBA;PR;comercial3@promefarma.com.br
03.302.026/0001-82;OFTALMO PREST PRESTACAO DE SERVICOS MEDICOS LTDA;BURITAMA;SP;comercial3@promefarma.com.br
28.141.190/0002-67;IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA;VITORIA;ES;vendas4@promefarma.com.br
25.654.385/0001-31;CASA DE SAUDE SANTA MARTA S/A;UBERLANDIA;MG;vendas8@promefarma.com.br
05.498.875/0001-89;FENIX SERVICOS MEDICOS LTDA;CAMPO GRANDE;MS;vendas2@promefarma.com.br
24.542.142/0001-49;ATHENAS ESPECIALIDADES EM SAUDE LTDA;PALMEIRA;PR;vendas4@promefarma.com.br
77.576.668/0001-06;HOSPITAL NOVO MUNDO LTDA;CURITIBA;PR;comercial3@promefarma.com.br
18.048.223/0001-94;FUNDACAO DE SAUDE TRES MARIAS;TRES MARIAS;MG;vendas8@promefarma.com.br
37.714.493/0001-31;FARMAMED COMERCIO DE MEDICAMENTOS LTDA;LONDRINA;PR;vendas9@promefarma.com.br
05.748.642/0010-88;ASSOCIACAO RENAL VIDA;BRUSQUE;SC;vendas2@promefarma.com.br
03.698.764/0001-90;HOSPITAL SAO MARCOS LTDA;JOINVILLE;SC;vendas2@promefarma.com.br
75.444.471/0001-98;HOSPITAL SAO ROQUE SOCIEDADE BENEFICENTE;LUZERNA;SC;vendas10@promefarma.com.br
04.101.755/0001-33;SAO LUCAS - CENTRO DE DIAGNOSTICO POR IMAGEM LTDA;ITAJAI;SC;vendas2@promefarma.com.br
01.377.078/0001-92;SKOPIA CLINICA DE ENDOSCOPIA E CIRURGIA LTDA;BLUMENAU;SC;vendas2@promefarma.com.br
09.538.688/0009-90;INSTITUTO DE RESPONSABILIDADE SOCIAL SIRIO LIBANES;JUNDIAI;SP;vendas6@promefarma.com.br
27.993.427/0002-75;CASA DE NOSSA SENHORA APARECIDA;SAO MATEUS;ES;vendas4@promefarma.com.br
09.448.079/0001-92;DIGEST APARELHO DIGESTIVO LTDA;UBERABA;MG;vendas8@promefarma.com.br
00.132.229/0001-80;ONCOMED CENTRO PREV E TRAT DE DOENCAS NEOPLASICAS LTDA;BELO HORIZONTE;MG;vendas8@promefarma.com.br
08.370.626/0001-00;HOSPITAL DE CLINICAS SANTA CRUZ LTDA;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
48.341.283/0001-61;SANTA CASA DE MISERICORDIA DE GUAIRA;GUAIRA;SP;vendas6@promefarma.com.br
60.961.422/0009-02;SERV SOCIAL DA IND DO PAPEL PAPELAO E CORT DO EST DE SP;MUCURI;BA;comercial3@promefarma.com.br
06.047.087/0079-07;REDE DOR SAO LUIZ S.A. ;SANTO ANDRE;SP;vendas6@promefarma.com.br
00.382.069/0001-27;HOSPITAL LAGO SUL S/A;BRASILIA;DF;vendas10@promefarma.com.br
01.020.197/0001-93;HOSPITAL EVANGELICO GOIANO S/A;ANAPOLIS;GO;vendas10@promefarma.com.br
01.326.206/0001-79;CENTRO MEDICO CIRURGICO DE CATALAO LTDA;CATALAO;GO;vendas10@promefarma.com.br
07.776.237/0008-84;FUNDACAO UNIVERSITARIA EVANGELICA - FUNEV;ANAPOLIS;GO;vendas10@promefarma.com.br
15.016.827/0001-60;HOSPITAL E MATERNIDADE SAO MATEUS LTDA;CUIABA;MT;vendas8@promefarma.com.br
86.897.113/0004-08;FUNDACAO DE APOIO AO HEMOSC / CEPON;FLORIANOPOLIS;SC;hospitalar3@promefarma.com.br
46.230.439/0003-73;FUNDACAO PARA O DESENVOLVIMENTO MEDICO E HOSPITALAR;BAURU;SP;hospitalar3@promefarma.com.br
06.047.087/0001-39;REDE D OR SAO LUIZ S.A.;SAO PAULO;SP;vendas6@promefarma.com.br
06.047.087/0038-20;REDE D OR SAO LUIZ S.A. ;SAO PAULO;SP;vendas6@promefarma.com.br
27.192.590/0001-58;HOSPITAL INFANTIL FRANCISCO DE ASSIS;CACHOEIRO DE ITAPEMIRIM;ES;vendas4@promefarma.com.br
07.156.945/0004-99;IGIS - INSTITUTO DA GESTAO E INOVACAO DA SAUDE;VILA VELHA;ES;vendas4@promefarma.com.br
22.367.017/0001-14;ACOLHER ATENCAO DOMICILIAR LTDA;IBIRACU;ES;vendas4@promefarma.com.br
11.316.220/0001-45;IPO - INSTITUTO DE CIRURGIA PLASTICA E OFTALMOLOGIA S/A;GOIANIA;GO;comercial3@promefarma.com.br
16.863.493/0001-23;CENTRO DE HEMATOLOGIA E ONCOLOGIA SAO PAULO- CETHOS;SAO PAULO;SP;vendas6@promefarma.com.br
57.571.275/0031-18;FUNDAÇÃO DO ABC * HOSP MUNICIPAL DE MOGI DAS CRUZES;MOGI DAS CRUZES               ;SP;hospitalar3@promefarma.com.br
57.571.275/0017-60;COMPLEXO HOSP MUN DE SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;SP;hospitalar3@promefarma.com.br
28.481.233/0001-72;INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL -IHBDF;BRASILIA;DF;hospitalar3@promefarma.com.br
37.459.419/0001-16;SOCIEDADE HOSPITALAR NOSSA SENHORA DA GUIA LTDA;VARZEA GRANDE;MT;vendas8@promefarma.com.br
24.178.728/0001-76;GERENCIAR SAUDE M&M LTDA;CABO FRIO;RJ;vendas8@promefarma.com.br
57.571.275/0014-17;COMPLEXO HOSPITALAR MUNICIPAL DE SAO CAETANO DO SUL;SAO CAETANO DO SUL;SP;hospitalar3@promefarma.com.br
57.571.275/0013-36;FUNDACAO DO ABC;MAUA;SP;hospitalar3@promefarma.com.br
56.577.059/0001-00;FUNDACAO FACULDADE DE MEDICINA;SAO PAULO;SP;vendas6@promefarma.com.br
61.699.567/0001-92;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
61.699.567/0024-89;SPDM - ASSOC PAULISTA PARA DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
24.671.429/0001-79;HUDSON GOMES ALVES FILHO LTDA;CHALE;MG;vendas8@promefarma.com.br
13.989.912/0001-80;HO LONDRINA - OFTALMOLOGIA LTDA;LONDRINA;PR;comercial3@promefarma.com.br
81.818.973/0001-34;SANTA CASA DE MISERICORDIA DE SIQUEIRA CAMPOS;SIQUEIRA CAMPOS;PR;vendas9@promefarma.com.br
91.616.805/0001-10;HOSPITAL SAO JOAO BATISTA;NOVA PRATA;RS;vendas3@promefarma.com.br
61.699.567/0018-30;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;BARUERI;SP;hospitalar3@promefarma.com.br
61.699.567/0005-16;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;DIADEMA;SP;hospitalar3@promefarma.com.br
61.699.567/0029-93;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;TABOAO DA SERRA;SP;hospitalar3@promefarma.com.br
61.699.567/0043-41;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;TABOAO DA SERRA;SP;hospitalar3@promefarma.com.br
69.087.922/0004-27;UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MEDICO;ITUVERAVA;SP;vendas6@promefarma.com.br
75.385.625/0001-18;CASA DE SAUDE DR JOAO LIMA LTDA;CORNELIO PROCOPIO;PR;vendas4@promefarma.com.br
87.263.364/0004-95;CONGREGACAO DA IRMAS SERVAS DA IMACULADA CONCEICAO DA VIRGEM;ENCRUZILHADA DO SUL;RS;vendas3@promefarma.com.br
96.593.322/0001-60;IRMANDADE DA SANTA CASA DE CARIDADE SAO GABRIEL;SAO GABRIEL;RS;vendas3@promefarma.com.br
87.497.368/0003-57;UNIMED SANTA MARIA/RS - COOP. DE ASSISTENCIA A SAUDE LTDA;SANTA MARIA;RS;vendas3@promefarma.com.br
27.658.129/0001-48;FUNDACAO HOSPITALAR E DE ASSIST SOC DE DOMINGOS MARTINS;DOMINGOS MARTINS;ES;vendas4@promefarma.com.br
51.093.193/0004-56;UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MEDICO;ARACATUBA;SP;vendas6@promefarma.com.br
05.503.803/0005-06;BABYCARE SERVICOS DE SAUDE LTDA;CURITIBA;PR;comercial3@promefarma.com.br
02.862.447/0004-48;NOSSA SAUDE OPERADORA DE PLANOS PRIV. DE ASSIT. A SAUDE LTDA;SAO JOSE DOS PINHAIS;PR;comercial3@promefarma.com.br
78.178.340/0001-02;SIND DOS ESTIVADORES PARANAGUA E PONTAL DO PR;PARANAGUA;PR;vendas4@promefarma.com.br
88.648.761/0018-43;FUNDACAO UNIVERSIDADE DE CAXIAS DO SUL;CAXIAS DO SUL;RS;hospitalar3@promefarma.com.br
57.571.275/0030-37;AME SOROCABA FUNDACAO DO ABC;SOROCABA;SP;hospitalar3@promefarma.com.br
61.699.567/0012-45;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;SAO JOSE DOS CAMPOS;SP;hospitalar3@promefarma.com.br
61.699.567/0003-54;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
47.078.019/0016-09;HOSPITAL MAHATMA GANDHI;SERRA;ES;vendas4@promefarma.com.br
03.254.082/0019-18;INSTITUTO ACQUA - ACAO CIDADANIA  QUALIDADE URBANA E AMBIEN;VILA VELHA;ES;vendas4@promefarma.com.br
57.722.118/0007-36;FUND DE APOIO AO ENSINO PESQ E ASSISTENCIA HCFMRPUSP;SERRANA;SP;hospitalar3@promefarma.com.br
00.610.980/0001-44;HOSPITAL SANTA MARTA LTDA;BRASILIA;DF;vendas10@promefarma.com.br
16.920.928/0001-24;FUNDACAO HOSPITALAR DE MONTES CLAROS;MONTES CLAROS;MG;hospitalar3@promefarma.com.br
88.358.940/0001-06;FUNDACAO ASSISTENCIAL E BENEFICENTE DE CAMAQUA;CAMAQUA;RS;vendas3@promefarma.com.br
10.550.039/0001-36;SAO LUCAS CARDIO LTDA;ITAJAI;SC;vendas2@promefarma.com.br
00.625.711/0001-51;HOSPITAL MERIDIONAL S.A;CARIACICA;ES;vendas4@promefarma.com.br
27.097.229/0010-33;MOVIMENTO DE EDUCACAO PROMOCIONAL DO ESPIRITO SANTO;ANCHIETA;ES;vendas4@promefarma.com.br
41.044.009/0001-81;HOSPITAL DE OLHOS SANTA LUZIA LTDA;RECIFE;PE;comercial3@promefarma.com.br
76.953.702/0001-51;CLINICA DE OLHOS PARANAVAI LTDA;PARANAVAI;PR;comercial3@promefarma.com.br
15.669.913/0001-72;INDIC - INSTITUTO DE DIAGOSTICO POR IMAGEM DE CURITIBA LTDA;CURITIBA;PR;comercial3@promefarma.com.br
09.528.436/0002-03;ASSOCIACAO BENEFICENTE HOSPITAL UNIVERSITARIO;MARILIA;SP;vendas6@promefarma.com.br
61.699.567/0078-71;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;SOROCABA;SP;hospitalar3@promefarma.com.br
61.699.567/0026-40;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;UBERLANDIA;MG;hospitalar3@promefarma.com.br
75.866.244/0001-50;HOSPITAL DR AURELIO REGAZZO;NOVA AURORA;PR;vendas4@promefarma.com.br
61.699.567/0080-96;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
