CODIGO_INTERNO,EAN,RMS,NOME_COMERCIAL,APRESENTACAO,MARCA,DESCRICAO,UNIDADE,PRD_QT_EQUIVALENTE
5142,7896006240723,1049712340074,DOXAPROST,COMPRIMIDO,UNIAO QUIMICA,DOXAZOSINA 4MG COMPRIMIDO,COMPRIMIDO,30
5155,7896862917616,1091700640028,GLICONIL,COMPRIMIDO,MEDQUIMICA,GLIBENCLAMIDA 5MG COMPRIMIDO,COMPRIMIDO,500
5157,7897732602427,NOTIF. SIMPL.,HIDROTHEO COMPOSTO,FRASCO,SOBRAL,HIDROXIDO DE ALUMINIO+MAGNESIO SUSPENSAO 100ML,FRASCO,60
5159,0000000005159,1037004670048,GENERICO,FRASCO,TEUTO,BROMIDRATO DE FENOTEROL GOTAS 20ML (G),FRASCO,100
5161,0000000005161,80095080018,FACIL THRUEREAD,UNIDADE,HDI DO BRASIL,MEDIDOR DE GLICOSE NO SANGUE FACIL C/ LANCETADOR,UNIDADE,1
5174,7898470681842,1134301660022,GENERICO,FRASCO,HIPOLABOR,"CLONAZEPAM GOTAS 2,5MG/ML 20ML (G) (B1)***",FRASCO,1
5193,7898148299799,1256801230024,GENERICO,FRASCO,PRATI DONADUZZI,CETOCONAZOL XAMPU 20MG/G 100ML (G),FRASCO,50
5214,7896862917197,1091700550061,FLUCOVIL,CAPSULA,MEDQUIMICA,FLUCONAZOL 150MG CAPSULA,CAPSULA,100
5221,7898283815052,10330660103,I - BAIXO RISCO,UNIDADE,DESCARPACK,SERINGA 5ML S/AG SLIP DESCARTAVEL,UNIDADE,100
5223,7898148293360,1256800340081,GENERICO,FRASCO,PRATI DONADUZZI,CARBOCISTEINA SUSPENSAO ADULTO 50MG/ML 80ML (G),FRASCO,50
5229,7899095210233,1542300130026,NISOFLAN,COMPRIMIDO,GEOLAB,NIMESULIDA 100MG COMPRIMIDO,COMPRIMIDO,480
5269,7896243101153,10170480014,II - MEDIO RISCO,PAR.,SANRO,LUVAS CIRURGICADE LATEX ESTERIL C/ PO N. 7.0,PAR.,1
5271,7896676416213,1029803740021,GENERICO,AMPOLA,CRISTALIA,TENOXICAM 40MG INJETAVEL C/DILUENTE (G),AMPOLA,50
5290,7896676401561,1029800180023,FRUTOVITAM,AMPOLA,CRISTALIA,POLIVITAMINICO INJETAVEL 10ML (FRUTOVITAM),AMPOLA,100
5299,7898148292943,1256800290041,GENERICO,FRASCO,PRATI DONADUZZI,ALBENDAZOL SUSPENSAO 40MG/ML 10ML (G),FRASCO,200
5324,7898910350147,1565100090011,GENERICO,COMPRIMIDO,ZYDUS,PARACETAMOL 750MG COMPRIMIDO (G),COMPRIMIDO,200
5326,7898920244122,162620002,GENERICO,COMPRIMIDO,BALM-LABOR,DIPIRONA 500MG COMPRIMIDO (G),COMPRIMIDO,500
5345,7898148296231,1256801700081,GENERICO,CAPSULA,PRATI DONADUZZI,ITRACONAZOL 100MG COMPRIMIDO (G),CAPSULA,400
5352,7898470681835,1134301640021,GENERICO,FRASCO,HIPOLABOR,BROMIDRATO DE FENOTEROL GOTAS 20ML (G),FRASCO,200
5353,7898470681309,1134301700024,GENERICO,COMPRIMIDO,HIPOLABOR,TIAMINA 300MG COMPRIMIDO,COMPRIMIDO,500
5359,0000000005359,1134301230125,GENERICO,FRASCO,HIPOLABOR,AMBROXOL XAROPE ADULTO 30MG/5ML 120ML (G),FRASCO,50
5361,0000000005361,1134301230044,GENERICO,FRASCO,HIPOLABOR,AMBROXOL XAROPE INFANTIL 15MG/5ML 120ML (G),FRASCO,50
5371,7896137101764,1071401850026,HIPOTEN,COMPRIMIDO,SANVAL,CAPTOPRIL 25MG COMPRIMIDO,COMPRIMIDO,500
5380,7898283815311,10330669104,I - BAIXO RISCO,CAIXA,DESCARPACK,LUVAS PROCEDIMENTO LATEX C/ PO TAM. P - C/100,CAIXA,20
5388,7898148292905,1256801590098,GENERICO,FRASCO,PRATI DONADUZZI,ACEBROFILINA 10MG/ML XAROPE ADULTO 120ML (G),FRASCO,50
5399,7896112132257,1037003820062,GENERICO,COMPRIMIDO,TEUTO,CEFALEXINA 500MG COMPRIMIDO (G),COMPRIMIDO,500
5400,7896862918101,1091700750044,GENERICO,COMPRIMIDO,MEDQUIMICA,RANITIDINA 150MG COMPRIMIDO (G),COMPRIMIDO,300
5415,7898016413302,1353100020106,PIOLIXINA,FRASCO,IFAL,PERMETRINA 5% LOCAO 60 ML,FRASCO,1
5432,7898148299225,1256800920027,GENERICO,FRASCO,PRATI DONADUZZI,"DIGOXINA SUSPENSAO 0,05MG/ML 60ML (G)",FRASCO,50
5489,7899547505276,1256802020031,GENERICO,COMPRIMIDO,PRATI DONADUZZI,LOSARTANA POTASSICA 50MG COMPRIMIDO (G),COMPRIMIDO,300
5502,7898148290116,1256801690076,GENERICO,CAPSULA,PRATI DONADUZZI,OMEPRAZOL 20MG CAPSULA (G),CAPSULA,560
5525,7898148291168,1256802010052,GENÉRICO,CAPSULA,PRATI DONADUZZI,AMPICILINA 500MG CAPSULA (G),CAPSULA,840
5535,7898361881030,1516700350032,GENERICO,COMPRIMIDO,AUROBINDO,PAROXETINA 20MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,30
5541,0000000005541,10330660084,II - MEDIO RISCO,PAR.,DESCARPACK,"LUVAS CIRURGICA ESTERIL N.7,5",PAR.,50
5542,7898283812365,10330660084,II - MEDIO RISCO,PAR.,DESCARPACK,"LUVAS CIRURGICA ESTERIL N.8,0",PAR.,50
5571,7899547504767,1256802090064,GENERICO,COMPRIMIDO,PRATI DONADUZZI,SULFAMETOXAZOL+TRIMETOPRIMA 800/160MG COMPRIMIDO (G),COMPRIMIDO,400
5574,7898016413494,1353100210037,ESCAB-IFAL,FRASCO,IFAL,BENZOATO DE BENZILA LOCAO 25% 100 ML,FRASCO,1
5575,7899095210714,1542300260078,POLTAX,COMPRIMIDO,GEOLAB,DICLOFENACO POTASSICO 50MG COMPRIMIDO,COMPRIMIDO,500
5626,7898911244957,1556200010053,KEFORAL,CAPSULA,ABL,CEFALEXINA 500MG CÁPSULA,CAPSULA,200
5653,17898415822016,1559200040208,CLORETO DE SODIO,AMPOLA,SAMTEC,"CLORETO DE SODIO 0,9% INJETAVEL 10ML",AMPOLA,200
5657,7896006210535,1049711380188,TEFLAN,AMPOLA,UNIAO QUIMICA,TENOXICAM 40MG INJETAVEL S/DILUENTE,AMPOLA,50
5659,7898014560077,1171700020031,BENZODERM,UNIDADE,PHARMASCIENCE,BENZOATO DE BENZILA SABONETE 60 GR,UNIDADE,1
5671,7898123908982,1134301680015,GENERICO,AMPOLA,HIPOLABOR,"BUPIVACAINA PESADA 0,5% INJETAVEL 4ML (G)",AMPOLA,100
5683,0000000005683,103700297,,AMPOLA,TEUTO,AMICACINA INJETAVEL 100MG/2ML (G),AMPOLA,50
5684,7898166041165,1108500350024,GENERICO,FRASCO,FARMACE,"DEXAMETASONA ELIXIR 0,1MG/ML 100ML (G)",FRASCO,60
5713,7899547505283,1256802020074,GENERICO,COMPRIMIDO,PRATI DONADUZZI,LOSARTANA POTASSICA 100MG COMPRIMIDO (G),COMPRIMIDO,300
5724,7898123906605,1134301710021,GENERICO,AMPOLA,HIPOLABOR,FENITOINA INJETAVEL 50MG/ML 5ML (G) (C1)***,AMPOLA,100
5737,7896243101139,10170480014,II - MEDIO RISCO,PAR.,SANRO,LUVAS CIRURGICADE LATEX ESTERIL C/ PO N. 6.5,PAR.,200
5747,7896523215174,1438102530201,LORATAMED,COMPRIMIDO,CIMED,LORATADINA 10MG COMPRIMIDO,COMPRIMIDO,360
5781,7897732604780,1096300570023,GENERICO,TUBO,SOBRAL,CETOCONAZOL CREME 20MG/G 30GR (G),TUBO,100
5784,4710636640513,10374660082,Biocheck Bioeasy,UNIDADE,BIOEASY,MEDIDOR DE GLICOSE NO SANGUE BIOCHECK,UNIDADE,1
5827,7896523211565,1438100580198,ENALAMED,COMPRIMIDO,CIMED,ENALAPRIL 20MG COMPRIMIDO,COMPRIMIDO,500
5910,7896112126584,1037004700052,GENERICO,AMPOLA,TEUTO,DIPIRONA INJETAVEL 500MG/ML 2ML (G),AMPOLA,120
5915,7891317430436,1004306860110,BENZETACIL,FRASCO AMPOLA,EUROFARMA,PENIC.G.BENZ. 1.200.000UI INJETAVEL C/DILUENTE,FRASCO AMPOLA,10
5917,7898283814703,10330669076,II - MEDIO RISCO,UNIDADE,DESCARPACK,"SERINGA INSULINA 1ML C/ AGULHA SLIP 13 X 0,45",UNIDADE,100
5919,0000000005919,10330660046,II - MEDIO RISCO,UNIDADE,DESCARPACK,"SERINGA 3ML C/ AGULHA SLIP 25 X 0,7 DESCARTAVEL",UNIDADE,100
5920,7898283815021,10330660046,II - MEDIO RISCO,UNIDADE,DESCARPACK,"SERINGA 10ML C/ AGULHA SLIP 25 X 0,7 DESCARTAVEL",UNIDADE,100
5937,7897076912336,1235202070035,GENERICO,COMPRIMIDO,RANBAXY,CLOPIDOGREL 75MG COMPRIMIDO (G),COMPRIMIDO,28
5942,7899547504170,1256801860044,GENERICO,COMPRIMIDO,PRATI DONADUZZI,CIMETIDINA 200MG COMPRIMIDO (G),COMPRIMIDO,600
5972,7898470681828,1134301620020,GENERICO,FRASCO,HIPOLABOR,BROMETO DE IPRATROPIO GOTAS 20ML (G),FRASCO,1
5975,7896006212300,1049713550021,GENERICO,UNIDADE,UNIAO QUIMICA,CEFALEXINA SUSPENSAO 250MG/5ML 100ML (G),UNIDADE,1
5985,7896112127536,1037004100111,GENERICO,FRASCO,TEUTO,SULFAMETOXAZOL+TRIMETOPRIMA SUSP 40/8MG/ML 100ML (G),FRASCO,50
6019,0000000006019,10330660046,II - MEDIO RISCO,UNIDADE,DESCARPACK,"SERINGA 20ML C/ AGULHA SLIP 25 X 0,7 DESCARTAVEL",UNIDADE,50
6044,7898122910894,1038700230028,HYPOCINA COMPOSTA,AMPOLA,HYPOFARMA,BROMETO DE N-BUTIL ESCOPOLAMINA+DIPIRONA INJ 5ML,AMPOLA,50
6135,0682607535125,80011990003,,UNIDADE,ACON,MEDIDOR DE GLICOSE NO SANGUE ON CALL PLUS,UNIDADE,1
6136,7898919505791,80011990002,ON CALL PLUS,UNIDADE,ACON,TIRAS TESTE GLICOSE ON CALL PLUS,UNIDADE,50
6169,7897076912275,1235201910021,GENERICO,COMPRIMIDO,RANBAXY,NORTRIPTILINA 25MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,30
6171,7896112117025,1037003080018,GENERICO,FRASCO,TEUTO,PARACETAMOL GOTAS 200MG/ML 15ML (G),FRASCO,100
6182,7891721019890,1008903920078,GENERICO,COMPRIMIDO,MERCK,LEVOTIROXINA SODICA 75MCG COMPRIMIDO (G),COMPRIMIDO,30
6199,7896112125440,1037003480172,TRIAXON,FRASCO AMPOLA,TEUTO,CEFTRIAXONA INJETAVEL 1G IV S/DILUENTE,FRASCO AMPOLA,50
6203,7894916550031,1356900150041,ISORDIL,COMPRIMIDO,EMS,DINITRATO DE ISOSSORBIDA SUBLINGUAL 5MG COMPRIMIDO,COMPRIMIDO,30
6206,7891721238239,1008902750039,GENERICO,COMPRIMIDO,MERCK,METFORMINA 500MG COMPRIMIDO (G),COMPRIMIDO,60
6214,7896015520298,1010700760541,CLAVULIN,FRASCO,GLAXOSMITHKLINE,"AMOXICILINA+CLAV. POTASSIO SUSP 250/62,5MG 100ML",FRASCO,1
6230,17898157723374,10369460168,II - MEDIO RISCO,UNIDADE,SOLIDOR,SCALP DESC. N.21 G,UNIDADE,100
6231,7898404220192,1018600020035,GENTAMISAN,AMPOLA,SANTISA,GENTAMICINA INJETAVEL 80MG/2ML,AMPOLA,100
6268,7896676418026,1029802860099,DUOFLAM,AMPOLA,CRISTALIA,BETAMETASONA INJETAVEL 5MG/ML+2MG/ML 1ML,AMPOLA,24
6299,7899547501506,1256800370108,GENERICO,TUBO,PRATI DONADUZZI,SULFADIAZINA DE PRATA CREME 10MG/GR 30GR (G),TUBO,100
6300,7898049793532,1039201670039,GENERICO,COMPRIMIDO,VITAMEDIC,IVERMECTINA 6MG COMPRIMIDO (G),COMPRIMIDO,500
6302,7897732604216,1096300370172,BACSULFAPRIM,FRASCO,SOBRAL,SULFAMETOXAZOL+TRIMETOPRIMA SUSP 40/8MG/ML 50ML,FRASCO,100
6317,7899547505788,1256802080093,GENERICO,COMPRIMIDO,PRATI DONADUZZI,ERITROMICINA 500MG COMPRIMIDO (G),COMPRIMIDO,420
6360,7898133131240,1384100030071,TYLEMAX,FRASCO,NATULAB,PARACETAMOL GOTAS 200MG/ML 15ML,FRASCO,200
6361,7898133131233,1384100030055,TYLEMAX,FRASCO,NATULAB,PARACETAMOL GOTAS 200MG/ML 10ML,FRASCO,1
6362,7898133131608,1384100360020,HELMILAB,FRASCO,NATULAB,MEBENDAZOL SUSPENSAO 20MG/ML 30ML,FRASCO,50
6376,7896112147169,1037003050038,GENERICO,TUBO,TEUTO,NISTATINA CREME VAGINAL 60GR (G),TUBO,50
6396,17898917593193,ISENTO,SORISMA,FRASCO,MARIOL,CLORETO DE SODIO+BENZALCONIO GOTAS 30ML,FRASCO,48
6417,7896112191827,1037005410082,GENERICO,COMPRIMIDO,TEUTO,FINASTERIDA 5MG COMPRIMIDO (G),COMPRIMIDO,30
6418,7897917000963,1057100860035,PLABEL,COMPRIMIDO,BELFAR,METOCLOPRAMIDA 10MG COMPRIMIDO,COMPRIMIDO,20
6441,7897406112368,1006302090015,PROPOTIL,AMPOLA,BIOCHIMICO,PROPOFOL INJETAVEL 10MG/ML 20ML (C1)***,AMPOLA,5
6485,7896004707365,1058302990027,GENERICO,COMPRIMIDO,GERMED,DINITRATO DE ISOSSORBIDA 10MG COMPRIMIDO (G),COMPRIMIDO,30
6505,7898148298884,1256801560040,GENERICO,FRASCO,PRATI DONADUZZI,AMOXICILINA SUSPENSAO 50MG/ML 150ML (G),FRASCO,50
6506,0000000006506,125680057,GENERICO,FRASCO,PRATI DONADUZZI,MICONAZOL LOCAO 30ML (G),FRASCO,200
6527,0000000006527,1410700060063,AZITROPHAR,COMPRIMIDO,PHARLAB,AZITROMICINA 500MG COMPRIMIDO,COMPRIMIDO,500
6536,7891721019791,1008903920019,GENERICO,COMPRIMIDO,MERCK,LEVOTIROXINA SODICA 25MCG COMPRIMIDO (G),COMPRIMIDO,30
6540,7898049791743,1039201270081,FLAMATRAT,FRASCO,VITAMEDIC,DICLOFENACO RESINATO GOTAS 15MG/ML 20ML,FRASCO,50
6553,7898049790593,1039201040027,MIOCARDIL,COMPRIMIDO,VITAMEDIC,NIMODIPINO 30MG COMPRIMIDO,COMPRIMIDO,30
6555,7896006260172,1049701910060,UNI HALOPER,COMPRIMIDO,UNIAO QUIMICA,HALOPERIDOL 5MG COMPRIMIDO (C1)***,COMPRIMIDO,200
6563,7896112124900,1037005120025,GENERICO,COMPRIMIDO,TEUTO,VARFARINA SODICA 5MG COMPRIMIDO (G),COMPRIMIDO,30
6575,7898927562069,1565100280023,GENERICO,COMPRIMIDO,ZYDUS,DIVALPROATO SODIO 500MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,20
6584,7897732602069,1096300470053,NEOCETHEO,TUBO,SOBRAL,NEOMICINA+BACITRACINA POMADA 10GR,TUBO,100
6594,7898148296408,1256801750028,GENERICO,FRASCO,PRATI DONADUZZI,BENZOILMETRONIDAZOL SUSPENSAO 40MG/ML 100ML (G),FRASCO,50
6597,7896112152811,1037003480032,TRIAXON,FRASCO AMPOLA,TEUTO,CEFTRIAXONA INJETAVEL 500MG IM C/DILUENTE,FRASCO AMPOLA,1
6609,7899547506525,1256800890438,RUBROMICIN,FRASCO,PRATI DONADUZZI,ERITROMICINA SUSPENSAO 50MG/ML 60ML,FRASCO,50
6630,7898361880767,1516700300019,GENERICO,COMPRIMIDO,AUROBINDO,FINASTERIDA 5MG COMPRIMIDO (G),COMPRIMIDO,10
6637,7891721019845,1008903920043,GENERICO,COMPRIMIDO,MERCK,LEVOTIROXINA SODICA 50MCG COMPRIMIDO (G),COMPRIMIDO,30
6656,7891721019999,1008903920108,GENERICO,COMPRIMIDO,MERCK,LEVOTIROXINA SODICA 100MCG COMPRIMIDO (G),COMPRIMIDO,30
6677,7898566660188,NOTIF SIMPLIF,HIDROXIL,FRASCO,MARIOL,HIDROXIDO DE ALUMINIO SUSPENSAO 60MG/ML 240ML,FRASCO,48
6682,7896714215976,1558401950033,GENERICO,COMPRIMIDO,HYPERMARCAS,CIPROFIBRATO 100 MG COMPRIMIDO (G),COMPRIMIDO,30
6686,7898123908999,1134301750021,GENERICO,FRASCO,HIPOLABOR,LIDOCAINA SPRAY 10% 50ML (G),FRASCO,1
6691,7896137104550,1071401410204,SANVAPRESS,COMPRIMIDO,SANVAL,ENALAPRIL 10MG COMPRIMIDO,COMPRIMIDO,500
6704,7898927562052,1565100280015,GENERICO,COMPRIMIDO,ZYDUS,DIVALPROATO SODIO 250MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,20
6714,7898283810750,10330669125,I - BAIXO RISCO,UNIDADE,DESCARPACK,CAIXA COLETORA NR 13 PERFURANTE/CORTANTE,UNIDADE,1
6717,7898148291281,1256801510061,GENERICO,COMPRIMIDO,PRATI DONADUZZI,METFORMINA 500MG COMPRIMIDO (G),COMPRIMIDO,400
6718,7896676406184,1029800970431,DIMORF,COMPRIMIDO,CRISTALIA,MORFINA 30MG COMPRIMIDO (A1)***,COMPRIMIDO,50
6721,7898016413333,NOTIF SIMPLIF,REIDRATANTE IFAL,ENVELOPE,IFAL,"SAIS P/REIDRATACAO ORAL 27,9GR",ENVELOPE,100
6723,37897732601933,1096300460023,ACETAZONA,FRASCO,SOBRAL,"DEXAMETASONA ELIXIR 0,1MG/ML 120ML",FRASCO,60
6727,7898148296064,1256801720110,GENERICO,COMPRIMIDO,PRATI DONADUZZI,SECNIDAZOL 1000MG COMPRIMIDO (G),COMPRIMIDO,100
6731,7896006238706,1049712310019,UNI-HIOSCIN,COMPRIMIDO,UNIAO QUIMICA,BROMETO DE N-BUTIL ESCOPOLAMINA 10MG COMPRIMIDO,COMPRIMIDO,20
6732,7897848501072,1476100200029,GENERICO,FRASCO,NATIVITA,CETOCONAZOL XAMPU 20MG/G 100ML (G),FRASCO,80
6742,7899547504538,1256801950027,GENERICO,COMPRIMIDO,PRATI DONADUZZI,FUROSEMIDA 40MG COMPRIMIDO (G),COMPRIMIDO,500
6745,7896727841315,1031100111691,CLORETO DE SODIO,UNIDADE,HALEXISTAR,"SORO FISIOLOGICO 0,9% 500ML BOLSA SIST. FECHADO",UNIDADE,1
6746,7896727841247,1031100111675,CLORETO DE SÓDIO,UNIDADE,HALEXISTAR,"SORO FISIOLOGICO 0,9% 100ML BOLSA SIST. FECHADO",UNIDADE,1
6748,7896727841117,1031100132060,GLICOSE HALEX ISTAR,UNIDADE,HALEXISTAR,SORO GLICOSADO 05% 500ML BOLSA SIST. FECHADO,UNIDADE,1
6749,7896727841100,1031100132052,GLICOSE HALEXISTAR,UNIDADE,HALEXISTAR,SORO GLICOSADO 05% 250ML BOLSA SIST. FECHADO,UNIDADE,1
6750,7899470807195,NOTIF SIMPLIF,KOLLANGEL,FRASCO,NATULAB,HIDROXIDO DE ALUMINIO+MAGNESIO SUSPENSAO 100ML,FRASCO,1
6751,7898133138423,1384100450097,AFOLIC INFANTIL,FRASCO,NATULAB,"ACIDO FOLICO GOTAS 0,2MG/ML 30ML",FRASCO,100
6752,7896676402087,1029800970032,DIMORF,AMPOLA,CRISTALIA,MORFINA INJETAVEL 10MG/ML 1ML (A1)***,AMPOLA,50
6753,7898148298495,1256800840090,PRATIPRAZOL,COMPRIMIDO,PRATI DONADUZZI,OMEPRAZOL 40MG CAPSULA,COMPRIMIDO,300
6756,7896112128434,1037002040063,CEVITA,AMPOLA,TEUTO,VITAMINA C INJETAVEL 500MG/5ML,AMPOLA,120
6764,7896112430063,1097400460112,EPILENIL,COMPRIMIDO,BIOLAB SANUS,ACIDO VALPROICO 500MG COMPRIMIDO (C1)***,COMPRIMIDO,50
6765,7898133136504,1384100180057,VITER C,COMPRIMIDO,NATULAB,VITAMINA C 500MG COMPRIMIDO,COMPRIMIDO,500
6767,7896727841421,1031101240274,HALEX ISTAR SOLUÇÃO,UNIDADE,HALEXISTAR,SORO GLICOFISIOLOGICO 1000ML BOLSA SIST. FECHADO,UNIDADE,15
6772,7898470681347,1134301780028,GENERICO,TUBO,HIPOLABOR,MICONAZOL CREME DERMATOLOGICO 28GR (G),TUBO,50
6787,7898216364961,1410700560082,LABCAINA,TUBO,PHARLAB,LIDOCAINA GEL 2% 30GR,TUBO,100
6791,7896137104567,1071401410212,SANVAPRESS,COMPRIMIDO,SANVAL,ENALAPRIL 20MG COMPRIMIDO,COMPRIMIDO,500
6816,7896727841414,1031101240282,SOL. GLICO FIOSIOL.,UNIDADE,HALEXISTAR,SORO GLICOFISIOLOGICO 500ML BOLSA SIST. FECHADO,UNIDADE,1
6818,7898361880958,1516700190043,GENERICO,CAPSULA,AUROBINDO,AMOXICILINA 500MG CAPSULA (G),CAPSULA,350
6840,7895858002183,1376400290043,FORMET,COMPRIMIDO,ASPEN,METFORMINA 850MG COMPRIMIDO,COMPRIMIDO,200
6860,7898283812921,ISENTO,FRALDA GERIATRICA,UNIDADE,DESCARPACK,FRALDA GERIATRICA TAMANHO M,UNIDADE,8
6870,7895858002497,1376400560059,FLOGIRAX,COMPRIMIDO,ASPEN,OFLOXACINO 400MG COMPRIMIDO,COMPRIMIDO,20
6871,7895858002404,1376400400061,ALDOSTERIN,COMPRIMIDO,ASPEN,ESPIRONOLACTONA 100MG COMPRIMIDO,COMPRIMIDO,160
6881,7896727841322,1031100111705,CLORETO DE SODIO,UNIDADE,HALEXISTAR,"SORO FISIOLOGICO 0,9% 1000ML BOLSA SIST. FECHADO",UNIDADE,1
6883,7896727841919,1031100890313,RINGER COM LACTATO,UNIDADE,HALEXISTAR,SORO RINGER C/LACTADO 500ML BOLSA SIST. FECHADO,UNIDADE,1
6885,7898148295357,1256801840027,GENERICO,TUBO,PRATI DONADUZZI,MICONAZOL CREME DERMATOLOGICO 28GR (G),TUBO,100
6895,7898133137327,NOTIF SIMPLIF,HIDRAPLEX,ENVELOPE,NATULAB,"SAIS P/REIDRATACAO ORAL 27,9GR",ENVELOPE,50
6924,7898049792450,1039200650042,ALGY-FLANDERIL,UNIDADE,VITAMEDIC,IBUPROFENO 300MG COMPRIMIDO,UNIDADE,500
6956,0000000006956,,,COMPRIMIDO,MABRA,GLIMEPIRIDA 2MG COMPRIMIDO,COMPRIMIDO,480
7032,7898133135569,138410044,COMPLE B,FRASCO,NATULAB,COMPLEXO B GOTAS 20 ML,FRASCO,200
7051,7896472511075,1181901670039,GENERICO,COMPRIMIDO,MULTILAB,TARTARATO DE METOPROLOL 100MG COMPRIMIDO (G),COMPRIMIDO,500
7055,7898331961335,1508700190050,CARDVITA,COMPRIMIDO,LABORIS,LOSARTANA POTASSICA 25MG COMPRIMIDO,COMPRIMIDO,500
7063,7898133137020,1384100290375,OSTEOFIX,COMPRIMIDO,NATULAB,CARBONATO DE CALCIO 500MG+VITAMINA D 400U COMPRIMIDO,COMPRIMIDO,3000
7071,7899095216631,1542301340334,IBUVIX,COMPRIMIDO,GEOLAB,IBUPROFENO 300MG COMPRIMIDO,COMPRIMIDO,500
7072,7899095258396,1542302550065,GENERICO,FRASCO,GEOLAB,"CLONAZEPAM GOTAS 2,5MG/ML 20ML (G) (B1)***",FRASCO,50
7076,7899095246508,1542301730256,GENERICO,COMPRIMIDO,GEOLAB,LOSARTANA POTASSICA 50MG COMPRIMIDO (G),COMPRIMIDO,450
7083,17898917593513,1624100150031,GENERICO,FRASCO,MARIOL,BROMOPRIDA GOTAS 4MG/ML 20 ML (G),FRASCO,96
7084,7897076906038,1235202110045,GENERICO,COMPRIMIDO,RANBAXY,OXCARBAZEPINA 300MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,60
7085,7896006259657,1049711890076,DEMEDROX,AMPOLA,UNIAO QUIMICA,MEDROXIPROGESTERONA INJETAVEL 150MG 1ML,AMPOLA,1
7099,7897076911278,1235202110088,GENERICO,COMPRIMIDO,RANBAXY,OXCARBAZEPINA 600MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,60
7100,7898133133794,1384100290189,OSTEOFIX,COMPRIMIDO,NATULAB,CARBONATO DE CALCIO 600MG+VITAMINA D200UI COMPRIMIDO,COMPRIMIDO,60
7103,7896112147701,1037003440014,GENERICO,TUBO,TEUTO,DICLOFENACO DIETILAMONIO GEL 60GR (G),TUBO,1
7109,7896014685431,1163700930051,FAZOLON,FRASCO AMPOLA,BLAU,CEFAZOLINA INJETAVEL 1G PO S/DILUENTE,FRASCO AMPOLA,20
7124,8902344901147,1427700350023,SUCROFER,AMPOLA,UNIAO QUIMICA,SACARATO DE HIDROXIDO FERRICO 20MG/ML 5ML IV,AMPOLA,5
7125,7896727841124,1031100132079,GLICOSE HALEX ISTAR,UNIDADE,HALEXISTAR,SORO GLICOSADO 05% 1000ML BOLSA SIST. FECHADO,UNIDADE,15
7126,7896137101207,1071401080034,SANPRONOL,COMPRIMIDO,SANVAL,PROPRANOLOL 40MG COMPRIMIDO,COMPRIMIDO,500
7128,7896862910624,1091700770029,RANITIDIL,COMPRIMIDO,MEDQUIMICA,RANITIDINA 150MG COMPRIMIDO,COMPRIMIDO,20
7133,7896676416206,1029803740011,GENERICO,FRASCO AMPOLA,CRISTALIA,TENOXICAM 20MG INJETAVEL C/DILUENTE (G),FRASCO AMPOLA,50
7136,7898133134432,NOTIF SIMPLIF,ALUMIMAX,FRASCO,NATULAB,HIDROXIDO DE ALUMINIO SUSPENSAO 60MG/ML 100ML,FRASCO,50
7152,7896714233833,1558400750014,NEOCOPAN COMPOSTO,COMPRIMIDO,HYPERMARCAS,BROMETO DE N-BUTIL ESCOPOLAMINA+DIPIRONA COMPRIMIDO,COMPRIMIDO,20
7153,7898133137167,1384100290464,OSTEOFIX,COMPRIMIDO,NATULAB,CARBONATO DE CALCIO 600MG+VITAMINA D 400U COMPRIMIDO,COMPRIMIDO,3000
7160,7898133137679,1384100510251,COMPLE B,COMPRIMIDO,NATULAB,COMPLEXO B COMPRIMIDO,COMPRIMIDO,500
7172,7898133136580,1384100500167,AFOLIC,COMPRIMIDO,NATULAB,ACIDO FOLICO 5MG COMPRIMIDO,COMPRIMIDO,500
7173,7898122912447,1038700520018,GENERICO,AMPOLA,HYPOFARMA,DICLOFENACO SODICO INJETAVEL 25MG/ML 3ML (G),AMPOLA,100
7189,7899547502220,1256801440101,GENERICO,FRASCO,PRATI DONADUZZI,AMPICILINA SUSPENSAO 250MG/5ML 60ML (G),FRASCO,50
7190,7898404220161,1018600180016,FUROSANTISA,AMPOLA,SANTISA,FUROSEMIDA INJETAVEL 10MG/ML 2ML,AMPOLA,100
7191,7899547502275,1256802300034,GENERICO,FRASCO,PRATI DONADUZZI,"CLONAZEPAM GOTAS 2,5MG/ML 20ML (G) (B1)***",FRASCO,100
7193,7899547503005,1256802280033,GENERICO,FRASCO,PRATI DONADUZZI,HALOPERIDOL GOTAS 2MG/ML 20ML (G) (C1)***,FRASCO,200
7215,7896006227601,1049711340097,VIVERDAL,COMPRIMIDO,UNIAO QUIMICA,RISPERIDONA 3MG COMPRIMIDO (C1)***,COMPRIMIDO,30
7223,7898133134791,1384100330164,IBUPROTRAT,FRASCO,NATULAB,IBUPROFENO SUSPENSAO 20MG/ML 100ML,FRASCO,50
7236,8902220107274,1052500100126,KARVIL,UNIDADE,TORRENT,CARVEDILOL 25MG COMPRIMIDO,UNIDADE,30
