id_produto,descricao,id_sintese,id_marca,complemento
18790,Almofada para mouse pad - und,88606,1399,NULL
18791,Apontador de metal - und,88224,34,NULL
18820,Etiqueta adesiva 12.7 x 44.45 mm - Embalagem com  1400 und,90530,34,NULL
18937,Crachá executivo - und,174208,373,NULL
19030,Fita Durex Verde - Und,122675,730,NULL
19032,Fita Durex Azul - Und,122478,1,NULL
19033,Fita Durex Amarelo - Und,119714,1,NULL
19034,Fita Durex Vermelho - Und,265283,1,
19048,Pasta Aba PP 5;5 cm - Und,213128,288,
19050,Pilha Alcalina AAA - Und,132961,387,NULL
19061,Corretivo de Adesivo Fita - Und,117932,34,NULL
19104,Caneta Vermelha de Tinta - Und,198310,34,
19195,Caneta Marcador Cirúrgico Ponta Fina - Und,218026,275,
19196,Caneta Marcador Cirúrgico Ponta Grossa - Und,291166,336,Caneta Marcador Cirúrgico Ponta Grossa - Und
19207,Pulseira para Identificação Adulto Verde - Und,186389,1147,Pulseira para Identificação Adulto Verde - Und
19495,Papel,225116,355,
19544,Pasta Arquivo Morto Polionda 36 x 13 x 24,88354,556,NULL
19577,Bateria LR 41 1.5V para Termômetro Digital,135594,396,NULL
19583,Rótulo Adesivo para fins diversos,251939,364,
19586,Cola Líquida 90g,179433,34,NULL
19587,Papel Sulfite A4 Branco,91872,355,NULL
19588,Pasta Poliondas 315 X 226 X 55 Azul  ,158029,556,NULL
19589,Fita Adesiva 12 x 33,135682,9051,NULL
19590,Fita Dupla Face - und,92804,1,NULL
19592,Livro Ata com 200 Folhas - Und,126060,630,NULL
19595,Papel Sulfite A4 Amarelo,218183,355,
19596,Envelope Pardo 240mm x 340mm,192011,353,
19598,Bobina Papel ECG Bionet,117100,2436,NULL
19599,Caneta Piloto Vermelha - und,261813,34,
19601,Caneta/Lápis Piloto - und,227987,551,
19602,Caneta Piloto Azul - und,261809,34,
19603,Caneta Piloto Verde - und,117108,551,NULL
19605,Envelope Kraft KN 28,188522,353,
19606,Envelope Kraft KN 34,223982,414,
19607,Papel Sulfite A4 Azul,102654,580,NULL
19610,Caneta com Fixador para Balcão,159647,1928,NULL
19611,Bobina para Fax Olivete OFX 540,238011,1402,
19697,Canaleta em PVC para Encadernação Preta 5 mm x 30 cm - Und,122834,264,NULL
19966,Caneta Hidrográfica,90007,551,NULL
19967,Envelope Pardo,252724,9,Envelope Pardo
20211,Bateria (Pilha) 9 Volts Alcalina - und,103048,387,NULL
20230,Colchete latonado nº 8 - und,189461,286,
20240,Formulário assistência perioperatória - und,99928,4805,NULL
20245,Caneta com logomarca - und,226110,2470,
20249,Carga para caneta - und,202335,396,
20250,Carimbo automático - und,250157,2208,
20251,Cartão colorido - und,132607,4805,NULL
20252,Clips n. 6.0 - und,276425,286,
20258,Fita para Embalagem 45 mm x 50 M - und,102408,1,NULL
20259,Fita para Máquina de Calcular 6 x 13 - Und,100846,4240,NULL
20260,Pincel Atômico Azul - Und,176374,34,NULL
20261,Caneta Piloto Preto - und,261812,34,
20269,Porta crachá protetor rígido - und,204458,1653,
20292,Estilete Médio - Und,234151,360,
20307,Caneta Esferográfica Azul Ponta Fina - und,120385,34,NULL
20308,Cola Branca - Frasco com 110 G,131774,1424,NULL
20314,Etiqueta branco bopp - rolo,260398,364,
20412,Pasta polionda - und,177068,288,NULL
20435,Saco plástico para exame - und,119879,1766,NULL
20461,Etiqueta Adesiva Couchê - und,131519,364,NULL
20477,Pasta para exames - und,255579,70,
20478,Pasta pequena 33 x 23 - und,119878,1766,NULL
20493,Fita para empacotamento 45 x 50 cm - rolo,120381,1,NULL
20808,Lacre de Segurança para Malote 16 cm - Und,133017,3489,NULL
20839,Pasta Arquitetura A2,290347,288,
20840,Quadro branco - und,265924,34,
20989,Divisorias Plasticas para Fichario 22;5x59;7 Ref.755,138909,288,NULL
21038,Etiqueta Adesiva Preta,129776,364,NULL
21039,Etiqueta Adesiva Laranja,210043,490,
21040,Etiqueta Adesiva - und,153997,364,NULL
21041,Etiqueta Adesiva Branca - emb,236529,364,
21144,Elástico - Rolo,245424,418,
21150,Etiqueta adesiva ref. 6180 pimaco - und,155632,364,NULL
21155,Fita adesiva 12 mm x 10 m - und,213546,1,
21156,Fita dupla face transparente - und,100948,1,NULL
21171,Suporte para monitor - und,124613,1399,NULL
21249,Perfurador de 2 Furos para Papel - 12 Folhas - Und,180356,603,NULL
21264,Pasta plástica com zíper - und,257781,1944,
21274,Botões magnéticos eagle TY550 20mm - und,118586,1627,NULL
21310,Impressora - und,120946,396,NULL
21324,Perfurador de Papel 2 Furos para 15 Folhas - Und,221288,360,
21574,Grampo Trilho Plástico  - emb,155105,360,NULL
21823,Prendedor de guardanapo jacare - und,206069,288,
21991,Caixa para arquivo morto em polionda vermelha a4 - und,132951,556,NULL
21993,Caixa organizadora com trava - und,252731,9,Caixa organizadora com trava - und
22048,Ribbon cera 110 mm x 300 m - Und,242082,3871,
22074,Perfurador de Papel 2 Furos para 70 Folhas - Und,160097,5274,NULL
22329,Bobina p/ maquina de calcular 57x30,122897,848,NULL
22330,Ligas de borracha ,102041,510,NULL
22366,Grampo para grampeador - caixa,177067,286,NULL
22370,Liga de Borracha Latex 50 g - Emb,274527,510,
22378,Etiqueta couche branca - und,220023,364,
22513,Bobina picotada; 5x8 cm saco transparente serrilhado para unitarização,234880,1751,
22602,Bobina de Papel Termossensível 36mm x 10m - Und,199926,2268,
22834,Carimbo - und,212608,634,
22837,Clips n. 4.0 - Und,276422,286,
22838,Bandeja de mesa com divisórias - und,233840,289,
22842,Liga de Borracha - Embalagem com 500 G,251863,510,
22845,EVA emborrachado ( etil vinil acetato ) - metro,225927,3041,
22849,Fita aluminizada 45 x 48 mm - rolo ,244426,1,
22853,Fita para rotuladora - rolo,281555,1244,
22858,Urna em acrílico - und,177726,4805,NULL
22861,Aplicador para fita adesiva - und,275433,1407,
22863,Etiqueta de preço - und,219535,364,
22932,Suporte em acrílico - und,291025,12571,
22948,Cordão para crachá - metro,287753,5890,
22955,Pilha moeda 3 A - und,276385,396,
22974,Caneta ponta porosa - und,117933,8120,NULL
22980,Espiral para cabos e fios - und,223081,6167,
22987,Pasta Portfólio A4 - und,219454,288,
23039,Encordoamento cordas para violão - und,246028,11549,
23052,Expositor de mesa ou parede em poliestireno - und,231929,289,
23131,Pasta em papel couché - und,124320,8457,NULL
23203,Etiqueta Pimaco - und,186433,364,
23269,Sacola plástica - und,201800,1393,
23423,Caneta money test - und,256094,1496,
23425,Porta Durex pequeno - Und,134362,360,NULL
23510,Quadro de aviso - und,283321,288,
23514,Malote de lona - und,260131,12801,
23516,Malote em vinil com ziper - und,187953,8401,
23520,Verniz geral 100 ml - frasco,134873,1645,NULL
23526,Bateria LR 44 - und,141004,396,NULL
23536,Giz para lousa - und,189283,81,
23600,Espeto para papel - und,196104,312,
23602,Pasta ofício - und,140772,288,NULL
23603,Arquivo para pasta suspensa - und,215829,288,
23604,Estojo de lápis - und,242661,5500,
23605,Marcador de mapa - und,243779,312,
23631,Sacola plástica transparente com alça - und,196212,1393,
23675,Smartphone Samsung  - und,119346,588,NULL
23701,Quadro de Aviso Magnético em Alumínio 60 x 90 Branco - Und,119670,6136,NULL
23776,Quadro de aviso com cortiça 1000 x 800 mm - und,180615,2779,NULL
23869,Papel laminado - und,121275,1692,NULL
23870,Papel de seda - und,121283,8320,NULL
23871,Papel color set - und,121272,2672,NULL
23872,Placa de isopor - und,121277,4152,NULL
2412,Fita crepe - und,15071,1,NULL
24157,Pasta com aba e elástico mini - und,258808,288,
24192,Caixa organizadora com alça - und,201547,264,
24457,Suporte para caixa - und,172576,82,NULL
24702,Bobina de plástico picotada transparente - und ,240746,1751,
24714,Caneta Esferográfica verde - und,264635,551,
24908,Etiqueta 55;8 X 99;0 mm A4350 - Embalagem com 100 Flhs,130366,364,NULL
25046,Suporte em papelão - und,131658,288,NULL
25100,Porta Clips - Und,199565,288,
25101,Suporte para Fita Empacotamento Lacradora  - und,175626,1417,NULL
25102,Etiqueta adesiva bolinha - und,132956,552,NULL
25185,Etiqueta adesiva couche 60 x 90 - rolo,220017,364,
25343,Etiqueta térmica adesiva 98 x 17 mm - rolo,159328,6512,NULL
25671,Caneta fixa com corrente - und,181825,3719,
25718,Envelope diverso - und,245067,414,
25756,Caneta - und,157575,34,NULL
25785,Clips dourado - emb,177408,286,NULL
25810,Disco acrílico - und,273904,13978,
26339,Pulseira adesiva - und,240039,364,
26402,Lacre numerado personalizado - und,277341,2868,
26612,Porta Lápis,158248,289,NULL
26625,Bottons - und,274035,221,Bottons - und
26821,Pistola para aplicação de cola quente - und,190186,360,
26823,Livro diversos - und,217881,7891,
26827,Tags personalizadas - und,237022,2812,
26904,Lacre de segurança numerado espinha de peixe com 15 cm,215009,2868,
27185,Bobina para totem - und,269675,2812,
27190,Colchete latonado nº 10 - und,270058,286,
27252,Fita adesiva 30 x 10 - emb,179813,1,NULL
27425,Clips para papel,281984,286,
27852,Borracha para carimbo,270142,360,
27892,Fita para Calculadora - und,241095,4240,
28111,Furador ovoide para crachá,250119,8401,
28145,Cópia de Cheque (Talão) - und,200622,11549,
28150,Refil caneta quadro branco,180681,34,NULL
28195,Refil Plastico para plastificaçao ,182647,2851,
28250,Tela de serigrafia,177173,4340,NULL
28351,Tela para pintura - und,218163,1645,
28354,Fita velcro  - rolo,212230,8401,
28364,Gliter diversas cores - gramas,200505,81,
28430,Pen drive 64 GB,275324,471,
28483,Arquivo em acrílico com 2 prateleiras,181191,8445,NULL
28506,Quadro em acrílico - und,175116,289,NULL
28509,Cesto expositor - und,266964,2162,
28510,Porta Quadro Horário - und,175602,288,NULL
28511,Caixa para sugestão em acrílico - und,206219,714,
28635,Embalagem diversos tipos e tamanhos ,241218,1883,
28677,Sacola metalizada - und,197366,10789,
28678,Bola de isopor - und,182382,2756,
28685,Capa para controles diversos,273938,7113,
28686,Chapa ou bloco de acrílico - und,190479,1034,
28730,Fita de demarcação azul - Und,220578,1,
28815,Suporte para pasta suspensa - und,267009,1482,
2918,Pulseira para identificação recém nascido - und,195416,59,
29531,Prendedor de Papel pequeno - Und,245075,360,
29643,Bobina de ribon carbonada,273720,3205,
29644,Bobina dose unica  ,195812,10470,
29654,Pasta registradora ofício,190560,1424,
29696,Perfuradora de papel para encadernação - und,183969,4384,
30091,Cola Bastão branca 9g,196507,1278,
30100,Etiqueta adesiva 104 x 60 couche RL c/ 78m,253920,11549,
31995,Argila escolar - und,194242,55,
32101,Transferidor acrilico 180 Graus - und,222744,9624,
32317,Goma arábica - kg,200342,284,
32318,Alfabeto em EVA,201444,10441,
32321,Pirógrafo,200358,7891,
32361,Cinta Hellerman - Tipo enforca gato,202422,157,
32411,Etiqueta Autoadesivas para Múltiplos Usos TP-19 rosa com 350 Unds - Envelope com 350 Und,204137,552,
32412,Etiqueta Autoadesivas para Múltiplos Usos TP-19 Dourada com 350 Unds - Envelope com 350 Und,204136,552,
32577,Cola para isopor - und,246041,11549,
32627,Impressora de etiquetas - und,278120,396,
32699,Porta caneta,284739,379,
32723,Adesivo vedante de silicone - frasco,271394,3625,
32725,Catalisador adesivo para poliéster - und,208054,1,
33125,Caneta Hidrocor colorida - und,219442,360,
33127,Pasta diversos tipos - und,285363,1944,
33155,Tinta guache - cores sortidas,287379,1401,
33161,Prendedor de papel,271122,1397,
33177,Cola colorida - und,219534,1645,
33355,Caixa em acrílico,258477,7891,
33357,Bobina para unitarização,215506,10470,
33361,Caderno 1-4 - Caderno com 48 Flhs,285218,10441,
33483,Fita de demarcação verde - Und,220579,1,
33542,Fita de demarcação branco - Und,265806,1852,
33726,Aquarela,218372,1645,
33740,Bastão de cola quente,218162,632,
33750,Dock station para HD,254962,5876,
33814,baralho,220438,11549,
33863,Pincel escolar,250371,1443,
33981,Separador de papel,271412,16593,
34206,Detector (caneta) de dinheiro notas falsas,238520,2470,
34234,Folhas de E.V;A,248854,2470,
34263,Reforço Adesivo Plástico,270951,1533,
34336,Bolso com aba em acrílico,241559,373,
34807,Sacola (embalagem tipo câme) em tnt - und,245922,8894,
34811,Presilha / grampo para expositor - und,286391,288,
35003,Fita Fixa Forte Transparente 19 mm x 2 m - rolo,238019,1,
35093,Cartão em pvc,249246,3205,
35102,Papel para impressora,248377,1235,
35105,Fecho Prático diversas cores,257201,11549,
35285,Porta objetos,284087,379,
35422,Etiqueta 34 x 23 Couche  - Rolo,267640,8777,
35525,Gaveteiro de mesa com 4 gavetas,248696,13975,
35527,Grampo 23/ 3,265768,286,
35535,Caneta marcador preto para DVD,251897,1402,
35540,Pasta aba elástico plástica ofício 30mm ,253855,288,
35541,Pasta aba elástico plástica ofício 55mm,249588,1944,
35712,Cola em bastão 20 gr,284825,571,
36031,Arquivo morto plástico azul,277787,556,
36529,Atilho (elástico látex amarelo) - pct,273529,510,
36600,Tinta para pincel de quadro branco,288087,571,
36639,Bobina Papel Térmico para Relógio de Ponto 57MM x 300M - Und,275838,2266,
36886,Grampeador manual,274030,360,
36919, Porta carimbo com 8 lugares                          ,285212,1407,
37101,Caixa organizadora com 5 litros,271263,289,
37494,Gancho de velcro auto adesivo,286104,11549,
37613,Tesoura Universal  21 CM - Und,283860,1397,
37746,Envelope de acrílico,287933,379,
37762,Bloco adesivo post-it - und,288068,1967,
37917,Pasta Grampo Trilho - und,285922,379,
4335,Clips galvanizados - Embalagem,124561,286,NULL
4336,Almofada para carimbo - und,200475,34,
4337,Apagador para quadro - und,26371,360,NULL
4339,Bateria para carro - und,26395,1472,NULL
4340,Bloco anotações 95 x 81 100 fls - und,140975,355,NULL
4341,Bloco auto adesivo amarelo 12.7 x 44.4 mm - und,88604,1,NULL
4342,Bobina para relógio de ponto orion 6 - und,26401,1402,NULL
4343,Bobina térmica 76 x 40 - und,26405,1402,NULL
4344,Borracha - und,192480,34,
4345,Caixa de papelão - und,198403,82,
4346,Caixa organizadora - und,266994,289,
4347,Caixa plástica 30 litros - und,26416,1423,NULL
4348,Caixa plástica com tampa branca 10 litros - und,183125,1446,
4349,Calculadora - und,97377,360,NULL
4350,Caneta (marcador) para tecidos - und,131309,34,NULL
4351,Caneta marcador para quadro branco wbm7 azul - und,202213,34,
4352,Caneta marcador permanente - und,160124,34,NULL
4353,Clips n. 4.0 - Embalagem com  390 und,159453,286,NULL
4354,Cola líquida 120 Ml - und,160123,34,NULL
4355,Cola ( material de expediente ) - tubo com  36 g,26453,1,NULL
4356,Colchete latonado / aço - emb,270060,286,
4357,Colchete latonado nº 9 - und,26468,286,NULL
4358,Display de parede com fundo. posição horizontal a4 - und,26471,289,NULL
4359,Display de parede com fundo. posição vertical a4 - und,192362,289,
4360,Display plástico a4 pvc com fita dupla face fixadora - und,277100,288,
4361,Estilete universal lâmina 9mm - und,26480,3719,NULL
4362,Etiqueta adesiva 015.0 mm x 026.0 mm 126 por folha - und,182801,364,
4363,Etiqueta adesiva 046.5 mm x 063.5 mm 18 por folha - und,281804,364,
4364,Etiqueta adesiva 25.4 mm x 66.7 mm 30 por folha - und,98034,364,NULL
4365,Etiqueta adesiva a4 288.5 mm x 200.0 mm 1 por folha - und,182802,364,
4366,Etiqueta de lote e envase de produto químico pct 2.000 und - und,26493,4805,NULL
4367,Etiqueta pimaco 6187 com 25 fls - emb,141661,364,NULL
4368,Etiqueta pimaco 6282 com 25 fls - emb,26499,552,NULL
4369,Etiqueta vermelha 02 r43 x 21 - rolo,269809,364,
4370,Ferragem para fichário - Embalagem com  50 und,26501,286,NULL
4371,Fita adesiva - und,26509,1,NULL
4372,Fita corretiva - und,253522,34,
4373,Fita corrigível - und,26517,533,NULL
4374,Fita durex colorida 12x30 - Embalagem com  10 und,26518,1417,NULL
4375,Gaveteiro - und,26521,1446,NULL
4376,Grampo para pasta - Embalagem com  50 und,26522,286,NULL
4377,Grampo para pastas romeu e julieta metal - Embalagem com  50 und,26529,286,NULL
4378,Imã - und,26531,360,NULL
4379,Lacre personalizado instituto emílio ribas baixada santista  (p) - und,26534,4805,NULL
4380,Lacre plástico dupla trava 31 cm - und,26536,3430,NULL
4381,Lápis - pincel - marcador para quadro branco - und,26538,34,NULL
4382,Liga de borracha - Embalagem com  1 kg,93160,1,NULL
4383,Livro ata 100 fls - und,257304,288,
4384,Marcador para retroprojetor - und,26561,551,NULL
4385,Marcador permanente - und,180755,34,NULL
4386,Molhador de dedo - und,256136,289,
4387,Papel fotográfico - emb,236433,618,
4388,Pasta a-z - und,124507,288,NULL
4389,Pasta capa dura plastificada - und,26578,288,NULL
4390,Pasta catálogo - und,87626,288,NULL
4391,Pasta catálogo a-3 capa em pvc 360 x 470 - und,26589,1653,NULL
4392,Pasta classificadora preta - und,130624,288,NULL
4393,Pasta com elástico - und,186067,288,
4394,Pasta de cartolina com elástico e grampo - und,129809,288,NULL
4395,Pasta para moldagem zincoenólica cx c- 2 tubos - und,26601,4805,NULL
4396,Pasta para prontuário - und,282635,285,
4397,Pasta plástica em l pp 0.15 a4 - und,26605,288,NULL
4398,Pasta sanfonada - und,26609,288,NULL
4399,Pasta sanfonada com 15 divisórias - und,133339,288,NULL
4400,Pasta suspensa - und,242727,288,
4401,Pasta transparente - und,26625,288,NULL
4402,Percevejo - Embalagem com  100 und,125074,286,NULL
4403,Percevejo colorido 9 mm - Embalagem com  25 und,26637,322,NULL
4404,Pilha alcalina c - und,92933,153,NULL
4405,Pilha grande - und,140753,387,NULL
4406,Pilha - und,136494,123,NULL
4407,Pincel atômico - und,26652,34,NULL
4408,Plástico bolha - rolo,26668,4805,NULL
4409,Plastico para crachá 59 x 86 mm - und,26670,373,NULL
4410,Grafite para lapiseira - und,26674,360,NULL
4411,Prancheta - und,132862,288,NULL
4412,Presilha para crachá laminado - und,26688,288,NULL
4413,Presilha removível para crachá - und,187079,81,
4414,Régua - und,26692,289,NULL
4415,Rolete de tinta - und,26700,533,NULL
4416,Saco protetor para documento - und,273194,120,
4417,Sensor para monitor de débito cardíaco - und,26704,91,NULL
4418,Tinteiro para etiquetadora - und,26708,552,NULL
4419,Visor para pasta suspensa - und,26709,379,NULL
23199,Campo operatório 10 x 9 cm estéril pre lavado c- filamento radiopaco - Embalagem com 5 und,140925,73,
23207,Tala fixa para dedos - und,177492,195,
23369,Curativo transparente - und,135390,1,
23372,Escova para limpeza de colonoscópio - und,218844,563,
23645,Filtro de pressão estéril - und,183625,1726,
23836,Placa para colostomia/ostomia convexa flexível - und,157815,67,
23918,Saco para Lixo Branco 120 L - Und,125496,1268,
25336,Tubo conector - und,209320,125,
25342,Kit de ligadura elástica para varizes - und,142032,488,
25713,Balão de dilatação de vias biliares - und ,208729,742,
26061,Curativo de alginato de cálcio com prata 10 x 10 cm ,229092,1,
26062,Curativo de alginato de cálcio com prata 11 x 11 cm ,268751,67,
26071,Bolsa de colostomia pediátrica,215959,67,
26102,Placa para bolsa de colostomia,155552,67,
26159,Bolsa de gel quente ou fria,192684,510,
26204,Dreno de sucção,189904,72,
26205,Dreno de borracha em silicone,273164,224,
26209,Extensor linha paciente valvula 20 cm,277597,94,
26219,Suporte flex para bolsa de colostomia,139204,70,
26220,Sistema de válvula programada,269318,16403,
26308,Mascara descartável para nebulização ( Oxigênio),195876,1,
26368,Escova com degermante para cirurgia com Iodo,192810,102,
26602,Aplicador  Retal,201990,264,
26613,Cadarço estéril,255008,416,
26689,Espéculo vaginal com aspirador Est,184979,474,
26738,Cabo para bisturi,193123,285,
26969,Oclusor estéril,173730,699,
26970,Oclusor de acrilico não estéril,219902,699,
27054,Gaze hidrófila 91 x 91,208801,73,
27118,Dosador (Líquido) dose única,174636,32,
27175,Filtro descartável para espirômetro,202105,23,
27178,Caneta estéril com régua pon. padrão,199148,6374,
27231,Dreno biliar,158701,5978,
27445,Kit Laringoscópio,203182,224,
27586,Protetor higienico para termometro auricular,258658,774,
27643,Lanceta com ponta de aço inox,230032,3,
28095,Pedra pomes,194211,3675,
28157,Papel para monitor fetal,276036,1213,
28458,Conector para sistema fechado sem agulha,175037,32,
28870,Avental impermeável manga longa com punho em malha 30 g,248139,82,
28871,Bolsa plástica para colostomia,181655,1194,Bolsa plástica para colostomia
28872,Bolsa plástica para transfusão de sangue,240662,891,
28945,Dreno de tórax (mediastinal) n 32,287057,2658,
28971,Manta SMS,215137,1,
29053,Algodão neuro estéril,281587,881,
29168,Tampão vaginal estéril; em raio gama,208806,758,
29175,Cotonete esterelizado em raio gama,256450,73,
29177,Alfineite esterilizado em raio gama,208791,758,
29182,Lenço com álcool,180946,32,
29187,Introdutor para intubação,251584,224,
29188,Gaze pipoca estéril,264596,758,
29195,Sensor adesivo de uso único para monitorização do nível de consciência ,218082,4677,
29198,Gaze estéril para amigdala,201345,758,
29284,Coletor drenagem urina e gástrica,181667,963,
29285,Coletor urina neonal sistema semi fechado com bureta,246807,1025,
29288,Coletor secreção traqueal drenagem externa,278394,2417,
29290,Escova endocópio,235954,1085,
29324,Frasco a vácuo estéril descartável,238486,54,
29347,Gaze torunda para laparoscopia com fio radiopaco,275522,758,
29371,Campo cirurgico iodado descartavel,270166,488,
29372,Bolsa quádrupla com filtro,195146,4069,
10755,Maleato de Midazolam 5 mg - Ml - Amp com  3 Ml,63966,37,Midadorm
10762,Besilato de Atracúrio 10 mg - ml. - Amp com  5 Ml,209451,5,NOSINT
10767,Cloridrato de Lidocaina 1.0% s - Epinefrina. - Frasco com  20 Ml,269845,137,HYPOCAINA 2%
10859,Hidrato de Coral 10% - Frasco,64838,171,Hidrato de Coral
10873,Citrato de Fentanila 0.05 mg - Ml - Amp com  2 Ml,64919,98,Genérico
10876,Cloridrato de Lidocaina  40 mg - g - Bisnaga com  30 G,64946,42,Dermomax
10877,Cloridrato de Lidocaina 40 mg - g - Bisnaga com  5 G,64949,42,Dermomax
10914,Maleato de Midazolam 5 mg - Ml - Amp com  10 Ml,224731,104,MIDAZOLAM
11005,Cloridrato de Cetamina 50mg - Ml - Amp com  10 Ml,66160,37,Clortamina
11021,Hidrato de Cloral 20% - Frasco com  100 Ml,66259,171,Hidrato de Cloral
11093,Cloridrato de Lidocaina 2.0% s - Epinefrina - Amp com  10 Ml,66927,133,Cloridrato de Lidocaina 2;0% s / Epinefrina
11739,Maleato de Midazolam 2 mg - Ml - Morango - Frasco com  10 Ml,288682,259,MIDAZOLAM (B1) 50MG /ML (GEN) C/5 AMP 10ML
11765,Isoflurano 100 mg - Ml - Frasco com  100 Ml,70805,3,Forane
12233,Cloridrato de lidocaina 1% com epinefrina - frasco com  20 ml,91059,137,
12377,Cloridrato de lidocaína - Spray com Dosador - Frasco,75325,12,Lidospray
12439,Cloridrato de Lidocaina sem Epinefrina 2.0% Estéril. - Frasco Amp com  20 Ml,75627,133,Cloridrato de Lidocaina sem Epinefrina 2;0% Estéril
12815,Hidrato de Cloral 20% - Frasco com  50 Ml,77744,4805,Hidrato de Cloral 20%
12877,Hidrato Cloral em Solução a 20% - Frasco com  10 Ml,78012,171,Hidrato Cloral em Solução a 20%
12918,Enflurano 100% - Frasco com  100 Ml,78167,37,Enfurano
13009,Sevoflurano - Frasco com  240 Ml,180470,29,SEVONESS
13284,Cloridrato de Lidocaina 2% sem vaso - Frasco Amp com  5 Ml,79922,133,Genérico
13376,Halotano - Frasco com  100 Ml,80283,90,Halotano
13436,Etiqueta Adesiva: Neocaína Pesada 50% 5mg- Ml 4ml (Cinza) - Und,220768,133,
13590,Cloridrato de Alfentanila 0.5 mg - Ml - Frasco Amp com  5 Ml,288431,133,HIPOLABOR
13949,Colírio Anestésico - Frasco com  10 Ml,181349,7,ANESTALCON
13965,Cloridrato de alfentanila 2.5 mg - 5 Ml - und,186971,133,
16738,Brometo de vecurônio - frasco amp com  1 und,84986,8224,Vecuron
17199,Cloridrato de cetamina 500 mg - 10 Ml - amp,85286,37,ketalar
17207,Cloridrato de lidocaina 1% sem vaso - frasco com  20 ml,86541,133,
17208,Cloridrato de lidocaína 2% sem vaso tubetes 1.8 Ml - tubo,179704,133,
17209,Cloridrato de lidocaina 25 mg - g + prilocaina 25 mg - g - adesivo - und,178507,133,
17210,Cloridrato de lidocaina 50 mg - g - bisnaga com  25 g,85292,18,Xylocaina 
18248,Cloridrato de bupivacaína 0.25% sem epinefrina - frasco amp com  20 ml,245852,133,HIPOLABOR
18391,Paracetamol 350 mg + carisoprodol 150 mg + cafeina anidra 50 mg - comp,118430,5,DORILAX
18445,Enflurano 100% - frasco com  250 ml,273829,15512,SEVOFLURANO
19135,Cloridrato de Bupivacaína 0.75 % com Vaso - Frasco Amp com 20 Ml,233963,42,PROSTAVASIN
19280,Hemitartarato de Norepinefrina 2mg/ml - 4ml,90512,133,HEMITARTARATO DE NOREPINEFRINA GEN 2MG/ML INJ CX C/50 AMP 4ML
19339,Cloridrato de Lidocaína 2.0 % com Vaso 20 Ml Injetável,122269,133,
19362,Cloridrato de Lidocaína com Vaso Tubetes 1.8 Ml - Und,176550,133,
20003,Cloridrato de levobupivacaína 0.25 % com epinefrina - frasco amp com 20 ml,175773,8224,NEOCAINA 
20755,Hemitartarato de Norepinefrina 8mg/ml - 4ml,96880,133,
20845,Benzocaína + Triclosana + Mentol  45 + 5 + 5 mg 43 gr - tubo,93032,98,
20847,Cloridrato de levobupivacaína 5 mcg + bitartarato de epinefrina 9.1 mcg - frasco ampola 20 ml,96797,133,
20880,Cloridrato de Alfentanila 5 mg - Ml - Frasco Amp com 5 Ml,94067,144,RAPIFEN
20891,Fenobarbital iv 100 mg - Ml amp 2 Ml - amp com 2 ml,93660,259,
21021,Cloridrato de bupivacaína 0.5 % com vaso - frasco amp com 20 ml,93736,137,LIDOCAINA
22086,Cloridrato de levobupivacaína 0.75% sem vaso - frasco com 20 ml,99645,8224,NEOCAINA 0;75% S/V CX C/10F-A X 20ML EST
22087,Cloridrato de levobupivacaína 0.75% com vaso - frasco com 20 ml,99687,8224,NEOCAINA 0;75%
22090,Propofol (1 %) - frasco amp com 10 ml,142187,37,PROPOTIL
22335,Lidocaina 30mg/ml + norepinefrina 0;04mg/ml – 1;8ml,139620,8224,XYLESTESIN
23163,Cloridrato de bupivacaína 0.50 % sem epinefrina - frasco amp com 20 ml,207238,64,Bupstesic
23660,Sugamadex sódico 200 mg - frasco amp com 2 ml,119632,607,Bridion
23981,Flumazenil 0.1 mg - Ml - amp com 10 ml,122623,37,FLUMAZENIL (C1) 0;1MG/ML SOL INJ IV CX C/5 AMP 5ML  BIOCHIMICO FLUNEXIL                                                
24485,Brometo de rocurônio 10 mg - Ml - frasco amp com 10 ml,291198,4,
24678,Cloridrato de lidocaína 5% - adesivo,172275,42,
24866,Cloridrato de ropivacaína 20 ml - frasco,157221,18,NAROPIN POLYAMP 10MG/ML(1%) 5AMP 20ML SP
24933,Cloridrato de lidocaína 2% + adrenalina - frasco amp,142067,137,HYPOFARMA
24988,Propofol 25 mg - Ml - amp com 2 ml,140265,22,fenergan
25147,Tribenosídeo + lidocaína - tubo 15 gr,230794,1434,procto glyvenol
25367,Brometo de alcurônio 10 mg 2 ml - frasco ampola,269392,16558,ESMERON 50MG 05ML IV CX 10 F/A (G)
25393,Dinitrato de Isossorbida 10 mg - frasco ampola,157161,40,CORONAR 10MG CX C/50AMP C/1ML
25466,Cloridrato de levobupivacaína 0.5 mg + epinefrina 1:200.000 - frasco amp com 20 ml,278093,133,bupivacaina 
25467,Cloridrato de levobupivacaína 0.75 mcg + epinefrina 1:200.000 - frasco ampola 20 ml,142778,8224,
25492,Lidocaína 10% 50ml - frasco,134891,133,LIDOCAÍNA
25510,Neocaína Pesada 0;5% + glicose 4ml - Un,155191,133,NEOC.PESADA.0.5%(BUPI.+GLICO.)4ML.C/100*G*PVC
25619,Cloridrato de lidocaína 1.0 % com epinefrina - frasco com 20 ml,245041,133,ADREN
26233,Cloridrato de dextrocetamina 2 ml - amp,139344,37,
