CODIGO_INTERNO;             EAN;             RMS;             NOME_COMERCIAL;             APRESENTACAO;             MARCA;             DESCRICAO;             UNIDADE;             PRD_QT_EQUIVALENTE
12811        ;7898470682689;1134301990014;GENERICO                                          ;AMPOLA                        ;HIPOLABOR                     ;ONDANSETRONA INJETAVEL 4MG/2ML IM/IV (G)                                                                                                                                                                ;AMPOLA                        ;100               
12827        ;7908414442771;81596320061  ;II - MEDIO RISCO                                  ;Unidade                       ;MULTILASER                    ;ELETRODOS ECG DO TIPO REDONDO ADU/PED 42MM ? COMPOSTO DE NÃO TECIDO                                                                                                                                     ;Unidade                       ;50                
12832        ;7898538970239;80256170022  ;II - MEDIO RISCO                                  ;PAR                           ;LEMGRUBER                     ;LUVAS CIRURGICA LATEX ESTERIL C/ PO N. 8.5                                                                                                                                                              ;PAR                           ;1                 
12836        ;7898652370984;80495510041  ;II - MEDIO RISCO                                  ;Unidade                       ;MEDIX                         ;SONDA FOLEY 2 VIAS 18 FR 15-30ML                                                                                                                                                                        ;Unidade                       ;10                
2425         ;7897917002301;1057101380029;CASTANHA DA INDIA                                 ;COMPRIMIDO                    ;BELFAR                        ;CASTANHA DA INDIA COMPRIMIDO                                                                                                                                                                            ;COMPRIMIDO                    ;60                
12046        ;7898272945920;1468200980068;GULSHEN                                           ;COMPRIMIDO                    ;SUN FARMACEUTICA              ;ACIDO URSODESOXICOLICO 150MG COMPRIMIDO                                                                                                                                                                 ;COMPRIMIDO                    ;30                
5324         ;7898910350147;1565100090011;GENERICO                                          ;COMPRIMIDO                    ;ZYDUS                         ;PARACETAMOL 750MG COMPRIMIDO (G)                                                                                                                                                                        ;COMPRIMIDO                    ;200               
12891        ;7898014565409;1171700730029;GENERICO                                          ;COMPRIMIDO                    ;PHARMASCIENCE                 ;NORFLOXACINO 400 MG COMPRIMIDO (G)                                                                                                                                                                      ;COMPRIMIDO                    ;420               
12898        ;7898148293711;1256800370019;GENERICO                                          ;BISNAGA                       ;PRATI DONADUZZI               ;SULFADIAZINA DE PRATA CREME 10MG/GR 30GR (G)                                                                                                                                                            ;BISNAGA                       ;1                 
13006        ;7898166041394;1108500010207;CLORETO DE SODIO                                  ;FRASCO-AMPOLA                 ;FARMACE                       ;SORO FISIOLOGICO 0,9% 250ML FRASCO SIST. FECHADO                                                                                                                                                        ;FRASCO-AMPOLA                 ;50                
13453        ;7898564761016;1556200520019;GENERICO                                          ;FRASCO                        ;ABL                           ;CEFALEXINA PO P/ SUSPENSAO 250MG/5ML 100ML (G)                                                                                                                                                          ;FRASCO                        ;1                 
13511        ;7898912189349;1564900030066;GENERICO                                          ;CÁPSULA                       ;UNICHEM                       ;AMOXICILINA 500MG CAPSULA (G)                                                                                                                                                                           ;CÁPSULA                       ;500               
13313        ;7899547507423;1256800450128;GENERICO                                          ;BISNAGA                       ;PRATI DONADUZZI               ;NISTATINA CREME VAGINAL 50GR + APLICADOR (G)                                                                                                                                                            ;BISNAGA                       ;50                
13569        ;7898662330367;2023682      ;FRALDA PREMIUM                                    ;Unidade                       ;WF                            ;FRALDA GERIATRICA PREMIUM TAMANHO G                                                                                                                                                                     ;Unidade                       ;26                
13315        ;7898216364480;1410700060195;AZITROPHAR                                        ;FRASCO                        ;PHARLAB                       ;AZITROMICINA SUSPENSAO 600MG 15ML                                                                                                                                                                       ;FRASCO                        ;50                
13947        ;7899547518214;1256803100101;GENERICO                                          ;CÁPSULA                       ;PRATI DONADUZZI               ;TRAMADOL 50MG CAPSULA (G) (A2)***                                                                                                                                                                       ;CÁPSULA                       ;500               
13938        ;7891317016616;1004313310031;GENERICO                                          ;AMPOLA                        ;EUROFARMA                     ;DEXAMETASONA INJETAVEL 4MG/ML 2,5ML (G)                                                                                                                                                                 ;AMPOLA                        ;50                
13041        ;7896014685332;1163700940103;DOCLAXIN                                          ;FRASCO-AMPOLA                 ;BLAU                          ;AMOXICILINA+CLAV. POTASSIO PO INJ. 1G/0,2G                                                                                                                                                              ;FRASCO-AMPOLA                 ;20                
13888        ;7898361886073;1516700240075;GENERICO                                          ;FRASCO-AMPOLA                 ;AUROBINDO                     ;PIPERACILINA SODICA 4G + TAZOBACTAM SODICO 0,5G 30ML (G)                                                                                                                                                ;FRASCO-AMPOLA                 ;10                
13588        ;7898563803823;243630022    ;MEU SOL                                           ;FRASCO                        ;TROL                          ;PROTETOR SOLAR FPS 50 120ML                                                                                                                                                                             ;FRASCO                        ;30                
13219        ;7896098810620;10092410023  ;II - MEDIO RISCO                                  ;PAR                           ;MUCAMBO                       ;LUVAS CIRURGICA LATEX ESTERIL C/ PO N. 7,0                                                                                                                                                              ;PAR                           ;1                 
13272        ;7898259491181;80026180029  ;II - MEDIO RISCO                                  ;Unidade                       ;SR                            ;SERINGA 60ML S/AG LOCK DESCARTAVEL                                                                                                                                                                      ;Unidade                       ;100               
12896        ;7896112419648;1097401240051;FLAVENOS                                          ;COMPRIMIDO                    ;BIOLAB                        ;DIOSMINA+HESPERIDINA 450/50MG COMPRIMIDO                                                                                                                                                                ;COMPRIMIDO                    ;60                
13573        ;7908414451926;81596329029  ;LAMINA DE BISTURI N.22                            ;Unidade                       ;MULTILASER                    ;LAMINA DE BISTURI N.22                                                                                                                                                                                  ;Unidade                       ;100               
13000        ;7894916148306;1677304180175;GENERICO                                          ;COMPRIMIDO                    ;LEGRAND                       ;ESCITALOPRAM 15MG COMPRIMIDO (G) (C1)***                                                                                                                                                                ;COMPRIMIDO                    ;30                
13890        ;7899095201378;1542300090032;TRAXONOL                                          ;CÁPSULA                       ;GEOLAB                        ;ITRACONAZOL 100MG CAPSULA                                                                                                                                                                               ;CÁPSULA                       ;15                
13896        ;7896676425079;1029804170030;GENERICO                                          ;COMPRIMIDO                    ;CRISTALIA                     ;VORICONAOZL 200MG COMPRIMIDO (G)                                                                                                                                                                        ;COMPRIMIDO                    ;14                
13513        ;7897076922519;1235202730027;GENERICO                                          ;COMPRIMIDO                    ;RANBAXY                       ;AMOXICILINA+CLAV. POTASSIO 500/125MG COMPRIMIDO (G)                                                                                                                                                     ;COMPRIMIDO                    ;12                
12902        ;7898563770088;10332829016  ;I - BAIXO RISCO                                   ;Unidade                       ;CIEX                          ;FITA MICROPORE 5,0 CMX10M                                                                                                                                                                               ;Unidade                       ;1                 
13160        ;7896676415452;1029803710015;HEMOFOL                                           ;FRASCO-AMPOLA                 ;CRISTALIA                     ;HEPARINA INJETAVEL 5000UI/ML 5ML                                                                                                                                                                        ;FRASCO-AMPOLA                 ;25                
13570        ;7896112124337;1037004660026;GENERICO                                          ;FRASCO                        ;TEUTO                         ;BROMETO DE IPRATROPIO GOTAS 0,25 MG/ML 20ML (G)                                                                                                                                                         ;FRASCO                        ;100               
13201        ;7896241237243;1097400910096;CORONAR                                           ;AMPOLA                        ;BIOLAB                        ;MONONITRATO DE ISOSSORBIDA INJETAVEL 10MG/ML 1ML                                                                                                                                                        ;AMPOLA                        ;50                
13941        ;7898123906759;1134301210035;GENERICO                                          ;AMPOLA                        ;HIPOLABOR                     ;BROMETO DE N-BUTIL ESCOPOLAMINA+DIPIRONA INJ 5ML (G)                                                                                                                                                    ;AMPOLA                        ;100               
12143        ;7899547522877;1256802990261;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;DOXAZOSINA 4MG COMPRIMIDO (G)                                                                                                                                                                           ;COMPRIMIDO                    ;30                
8783         ;7899470803012;1384100320169;XAROPE DE GUACO                                   ;FRASCO                        ;NATULAB                       ;MIKANIA GLOMERATA 35MG/ML XAROPE 150ML                                                                                                                                                                  ;FRASCO                        ;50                
358          ;7896006252160;1049700040097;ARTRINID                                          ;FRASCO-AMPOLA                 ;UNIAO QUIMICA                 ;CETOPROFENO INJETAVEL IV 100MG (PO LIOF.)                                                                                                                                                               ;FRASCO-AMPOLA                 ;50                
7633         ;7899470803005;1384100320150;XAROPE DE GUACO                                   ;FRASCO                        ;NATULAB                       ;MIKANIA GLOMERATA 35MG/ML XAROPE 120ML                                                                                                                                                                  ;FRASCO                        ;50                
3373         ;7896112128885;1037005090045;GENERICO                                          ;FRASCO                        ;TEUTO                         ;CEFALEXINA SUSPENSAO 250MG/5ML 60ML (G)                                                                                                                                                                 ;FRASCO                        ;50                
7189         ;7899547502220;1256801440101;GENERICO                                          ;FRASCO                        ;PRATI DONADUZZI               ;AMPICILINA SUSPENSAO 250MG/5ML 60ML (G)                                                                                                                                                                 ;FRASCO                        ;50                
6214         ;7896015520298;1010700760541;CLAVULIN                                          ;FRASCO                        ;GLAXOSMITHKLINE               ;AMOXICILINA+CLAV. POTASSIO SUSP 250/62,5MG 100ML                                                                                                                                                        ;FRASCO                        ;1                 
5972         ;7898470681828;1134301620020;GENERICO                                          ;FRASCO                        ;HIPOLABOR                     ;BROMETO DE IPRATROPIO 0,25MG/ML GOTAS 20ML (G)                                                                                                                                                          ;FRASCO                        ;200               
3628         ;7896269900150;1010702260031;AEROLIN SPRAY                                     ;FRASCO                        ;GLAXOSMITHKLINE               ;SALBUTAMOL 100MCG SPRAY AEROSOL 200 DOSES                                                                                                                                                               ;FRASCO                        ;1                 
11166        ;7898016412206;ISENTO       ;ACIDO FOLICO                                      ;FRASCO                        ;IFAL                          ;ACIDO FOLICO GOTAS 0,2MG/ML 30ML                                                                                                                                                                        ;FRASCO                        ;70                
7792         ;7898470681804;1134301820021;GENERICO                                          ;AMPOLA                        ;HIPOLABOR                     ;ADENOSINA INJETAVEL 3MG/ML 2ML (G)                                                                                                                                                                      ;AMPOLA                        ;50                
2650         ;7898148293759;1256800370051;GENERICO                                          ;BISNAGA                       ;PRATI DONADUZZI               ;SULFADIAZINA DE PRATA CREME 10MG/GR 50GR (G)                                                                                                                                                            ;BISNAGA                       ;50                
7847         ;7899547507409;1256800430038;GENERICO                                          ;BISNAGA                       ;PRATI DONADUZZI               ;METRONIDAZOL GEL VAGINAL 50GR + APLICADORES (G)                                                                                                                                                         ;BISNAGA                       ;50                
8892         ;7898148291540;1256801280021;GENERICO                                          ;BISNAGA                       ;PRATI DONADUZZI               ;NEOMICINA+BACITRACINA POMADA 50GR (G)                                                                                                                                                                   ;BISNAGA                       ;60                
5659         ;7898014560077;1171700020031;BENZODERM                                         ;Unidade                       ;PHARMASCIENCE                 ;BENZOATO DE BENZILA SABONETE 60 GR                                                                                                                                                                      ;Unidade                       ;1                 
10256        ;7898153652701;1013900190156;SOLUCAO FISIOLOGICA                               ;FRASCO                        ;SANOBIOL                      ;SORO FISIOLOGICO 0,9% 500ML FRASCO SIST. FECHADO                                                                                                                                                        ;FRASCO                        ;20                
10205        ;7896137650132;1049100200451;GLICOSE 5%                                        ;BOLSA                         ;JP                            ;SORO GLICOSADO 05% 250ML BOLSA SIST. FECHADO                                                                                                                                                            ;BOLSA                         ;35                
10747        ;7898153652695;1013900190148;SOLUCAO FISIOLOGICA                               ;FRASCO                        ;SANOBIOL                      ;SORO FISIOLOGICO 0,9% 250ML FRASCO SIST. FECHADO                                                                                                                                                        ;FRASCO                        ;40                
3317         ;7896014685851;1163700980067;CILINON                                           ;FRASCO-AMPOLA                 ;BLAU                          ;AMPICILINA INJETAVEL 1,0GR IM/IV S/ DILUENTE                                                                                                                                                            ;FRASCO-AMPOLA                 ;100               
8342         ;7891317496104;1004306860064;BENZETACIL                                        ;FRASCO-AMPOLA                 ;EUROFARMA                     ;PENIC.G.BENZ. 1.200.000UI INJETAVEL DILUIDA                                                                                                                                                             ;FRASCO-AMPOLA                 ;50                
11047        ;7898487613867;1140200290054;NOVAMICIN                                         ;FRASCO-AMPOLA                 ;NOVAFARMA                     ;VANCOMICINA INJETAVEL 500MG PO IV                                                                                                                                                                       ;FRASCO-AMPOLA                 ;50                
5910         ;7896112126584;1037004700052;GENERICO                                          ;AMPOLA                        ;TEUTO                         ;DIPIRONA INJETAVEL 500MG/ML 2ML (G)                                                                                                                                                                     ;AMPOLA                        ;120               
9633         ;7896137650323;1049100190128;GLICOFISIOLOGICO                                  ;BOLSA                         ;JP                            ;SORO GLICOFISIOLOGICO 500ML BOLSA SIST. FECHADO                                                                                                                                                         ;BOLSA                         ;20                
9399         ;7898505091844;1779400030017;NOREGYNA                                          ;AMPOLA                        ;MABRA                         ;ESTRADIOL + NORETIST. 5MG+50MG/ML IM (NOREGYNA) INJ.                                                                                                                                                    ;AMPOLA                        ;1                 
8122         ;7896112165668;1037006090049;GENERICO                                          ;COMPRIMIDO                    ;TEUTO                         ;HIDROCLOROTIAZIDA 25MG COMPRIMIDO (G)                                                                                                                                                                   ;COMPRIMIDO                    ;300               
11167        ;7898060134154;1053501720126;GENERICO                                          ;CÁPSULA                       ;GLOBO                         ;OMEPRAZOL 20MG CAPSULA (G)                                                                                                                                                                              ;CÁPSULA                       ;56                
858          ;7896137102723;1071401750099;SINVASTON                                         ;COMPRIMIDO                    ;SANVAL                        ;SINVASTATINA 20MG COMPRIMIDO                                                                                                                                                                            ;COMPRIMIDO                    ;500               
3659         ;7891721028595;1008902020642;EUTHYROX                                          ;COMPRIMIDO                    ;MERCK                         ;LEVOTIROXINA SODICA 50MCG COMPRIMIDO                                                                                                                                                                    ;COMPRIMIDO                    ;50                
9088         ;7899547529142;1256802020228;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;LOSARTANA POTASSICA 50MG COMPRIMIDO (G)                                                                                                                                                                 ;COMPRIMIDO                    ;960               
8388         ;7898947385778;1553700400123;GENERICO                                          ;COMPRIMIDO                    ;ACCORD                        ;SUCCINATO DE METOPROLOL XR 100MG COMPRIMIDO (G)                                                                                                                                                         ;COMPRIMIDO                    ;30                
8341         ;7896862921217;1091700500161;PRESSOMEDE                                        ;COMPRIMIDO                    ;MEDQUIMICA                    ;ENALAPRIL 10MG COMPRIMIDO                                                                                                                                                                               ;COMPRIMIDO                    ;500               
2374         ;7898148290758;1256801460038;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;ATENOLOL 25MG COMPRIMIDO (G)                                                                                                                                                                            ;COMPRIMIDO                    ;600               
11091        ;7896714221359;1558401180033;LIPNEO                                            ;COMPRIMIDO                    ;NEOQUIMICA                    ;CIPROFIBRATO 100 MG COMPRIMIDO                                                                                                                                                                          ;COMPRIMIDO                    ;30                
1274         ;7896137123001;1071402450031;GENERICO                                          ;COMPRIMIDO                    ;SANVAL                        ;VERAPAMIL 80MG COMPRIMIDO (G)                                                                                                                                                                           ;COMPRIMIDO                    ;500               
7063         ;7898133137020;1384100290375;OSTEOFIX                                          ;COMPRIMIDO                    ;NATULAB                       ;CARBONATO DE CALCIO 500MG+VITAMINA D 400U COMPRIMIDO                                                                                                                                                    ;COMPRIMIDO                    ;60                
657          ;7896137122509;1071402370044;GENERICO                                          ;COMPRIMIDO                    ;SANVAL                        ;PREDNISONA 5MG COMPRIMIDO (G)                                                                                                                                                                           ;COMPRIMIDO                    ;500               
7984         ;7899547505207;1256802000030;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;DICLOFENACO SODICO 50MG COMPRIMIDO (G) FRACIONAVEL                                                                                                                                                      ;COMPRIMIDO                    ;400               
9241         ;7899898601252;ISENTO       ;PROTOWIN                                          ;FRASCO                        ;NATURELIFE                    ;SUPLEMENTO VITAMINICO GOTAS 20ML (PROTOWIN)                                                                                                                                                             ;FRASCO                        ;50                
7785         ;7898557141511;663390018    ;LACTULIFE                                         ;FRASCO                        ;NATURELIFE                    ;LACTULOSE XAROPE 120ML                                                                                                                                                                                  ;FRASCO                        ;50                
571          ;7896676403381;1029800280141;LEVOZINE                                          ;COMPRIMIDO                    ;CRISTALIA                     ;LEVOMEPROMAZINA 25MG COMPRIMIDO (C1)***                                                                                                                                                                 ;COMPRIMIDO                    ;200               
9761         ;7896676432602;1029802610221;TRAMADON RETARD                                   ;COMPRIMIDO                    ;CRISTALIA                     ;TRAMADOL RETARD 100MG COMPRIMIDO (A2)***                                                                                                                                                                ;COMPRIMIDO                    ;10                
9286         ;7898470682986;1134301940025;GENERICO                                          ;COMPRIMIDO                    ;HIPOLABOR                     ;LEVOMEPROMAZINA 100MG COMPRIMIDO (G) (C1)***                                                                                                                                                            ;COMPRIMIDO                    ;500               
9075         ;7896676429275;1029804530118;FENITAL                                           ;COMPRIMIDO                    ;CRISTALIA                     ;FENITOINA 100MG COMPRIMIDO (C1)***                                                                                                                                                                      ;COMPRIMIDO                    ;200               
9858         ;7899547508420;1256802640021;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;MEMANTINA 10MG COMPRIMIDO (G) (C1)***                                                                                                                                                                   ;COMPRIMIDO                    ;30                
8471         ;7899095249912;1542301750168;ZILEPAM                                           ;COMPRIMIDO                    ;GEOLAB                        ;CLONAZEPAM 0,5MG COMPRIMIDO (B1)***                                                                                                                                                                     ;COMPRIMIDO                    ;480               
5174         ;7898470680081;1134301660022;GENERICO                                          ;FRASCO                        ;HIPOLABOR                     ;CLONAZEPAM GOTAS 2,5MG/ML 20ML (G) (B1)***                                                                                                                                                              ;FRASCO                        ;200               
10570        ;7897076921574;1235201910102;GENERICO                                          ;CÁPSULA                       ;RANBAXY                       ;NORTRIPTILINA 25MG CAPSULA (G) (C1)***                                                                                                                                                                  ;CÁPSULA                       ;500               
563          ;7896676401332;1029800160030;FENOCRIS                                          ;FRASCO                        ;CRISTALIA                     ;FENOBARBITAL GOTAS 4% 20ML (B1)***                                                                                                                                                                      ;FRASCO                        ;10                
742          ;7896112114581;1037004730059;GENERICO                                          ;COMPRIMIDO                    ;TEUTO                         ;FENITOINA 100MG COMPRIMIDO (G) (C1)***                                                                                                                                                                  ;COMPRIMIDO                    ;100               
9002         ;7898470682900;1134301930038;GENERICO                                          ;COMPRIMIDO                    ;HIPOLABOR                     ;FENITOINA 100MG COMPRIMIDO (G) (C1)***                                                                                                                                                                  ;COMPRIMIDO                    ;500               
2211         ;7898123901983;1134301420048;GENERICO                                          ;FRASCO                        ;HIPOLABOR                     ;VALPROATO DE SODIO SUSPENSAO 50MG/ML 100ML(G)(C1)***                                                                                                                                                    ;FRASCO                        ;50                
8908         ;7899547528527;1256802600119;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;LEVOFLOXACINO 500MG COMPRIMIDO (G)                                                                                                                                                                      ;COMPRIMIDO                    ;280               
12135        ;7899767469075;80808480053  ;II - MEDIO RISCO                                  ;PAR                           ;BECARE                        ;LUVAS CIRURGICA LATEX ESTERIL C/ PO N. 7.0                                                                                                                                                              ;PAR                           ;1                 
181          ;7896112189855;1037003140088;GENERICO                                          ;AMPOLA                        ;TEUTO                         ;DICLOFENACO POTASSICO INJETAVEL 75MG/3ML (G)                                                                                                                                                            ;AMPOLA                        ;100               
6362         ;7898133131608;1384100360020;HELMILAB                                          ;FRASCO                        ;NATULAB                       ;MEBENDAZOL SUSPENSAO 20MG/ML 30ML                                                                                                                                                                       ;FRASCO                        ;50                
7748         ;7898133134494;9999999999999;ALUMIMAX                                          ;FRASCO                        ;NATULAB                       ;HIDROXIDO DE ALUMINIO SUSPENSAO 150ML                                                                                                                                                                   ;FRASCO                        ;50                
6860         ;7898283812921;ISENTO       ;FRALDA GERIATRICA                                 ;Unidade                       ;DESCARPACK                    ;FRALDA GERIATRICA TAMANHO M                                                                                                                                                                             ;Unidade                       ;8                 
6361         ;7898133131233;1384100030055;TYLEMAX                                           ;FRASCO                        ;NATULAB                       ;PARACETAMOL GOTAS 200MG/ML 10ML                                                                                                                                                                         ;FRASCO                        ;200               
3661         ;7891721028588;1008902020618;EUTHYROX                                          ;COMPRIMIDO                    ;MERCK                         ;LEVOTIROXINA SODICA 25MCG COMPRIMIDO                                                                                                                                                                    ;COMPRIMIDO                    ;50                
8295         ;7891899080135;80384550004  ;I - BAIXO RISCO                                   ;PACOTE                        ;MELHORMED                     ;COMPRESSA DE GAZE ROLO 91 CM X 91 M 13 FIOS C/1 UNI                                                                                                                                                     ;PACOTE                        ;1                 
11356        ;7896523223841;1438101800061;GENERICO                                          ;COMPRIMIDO                    ;CIMED                         ;SERTRALINA 50MG COMPRIMIDO (G) (C1)***                                                                                                                                                                  ;COMPRIMIDO                    ;30                
7160         ;7898133137679;1384100510251;COMPLE B                                          ;COMPRIMIDO                    ;NATULAB                       ;COMPLEXO B COMPRIMIDO                                                                                                                                                                                   ;COMPRIMIDO                    ;500               
11482        ;7896523200620;1438101800061;GENERICO                                          ;COMPRIMIDO                    ;CIMED                         ;SERTRALINA 50MG COMPRIMIDO (G) (C1)***                                                                                                                                                                  ;COMPRIMIDO                    ;30                
128          ;7898123907749;1134301220022;GENERICO                                          ;AMPOLA                        ;HIPOLABOR                     ;AMIODARONA INJETAVEL 50MG/ML 3ML (G)                                                                                                                                                                    ;AMPOLA                        ;100               
11141        ;7898049792979;1039201680042;GENERICO                                          ;COMPRIMIDO                    ;VITAMEDIC                     ;ATENOLOL 25MG COMPRIMIDO (G)                                                                                                                                                                            ;COMPRIMIDO                    ;30                
1984         ;7896006254287;1049701470044;UNI-DIAZEPAX                                      ;COMPRIMIDO                    ;UNIAO QUIMICA                 ;DIAZEPAM 10MG COMPRIMIDO (B1)***                                                                                                                                                                        ;COMPRIMIDO                    ;200               
217          ;7896676411096;1029803200033;GENERICO                                          ;FRASCO-AMPOLA                 ;CRISTALIA                     ;CETOPROFENO INJETAVEL IV 100MG (PO LIOF.) (G)                                                                                                                                                           ;FRASCO-AMPOLA                 ;50                
65           ;7898123905660;1134301120011;GENERICO                                          ;BISNAGA                       ;HIPOLABOR                     ;LIDOCAINA GEL 2% 30GR (G)                                                                                                                                                                               ;BISNAGA                       ;100               
7827         ;7898148290437;1256801920055;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;CETOCONAZOL 200MG COMPRIMIDO (G)                                                                                                                                                                        ;COMPRIMIDO                    ;450               
8784         ;7899547514377;1256802380089;GENERICO                                          ;COMPRIMIDO                    ;PRATI DONADUZZI               ;GABAPENTINA 400MG COMPRIMIDO (G) (C1)***                                                                                                                                                                ;COMPRIMIDO                    ;30                
10424        ;7897076913791;1235202170064;GENERICO                                          ;COMPRIMIDO                    ;RANBAXY                       ;DICLORIDRATO DE BETAISTINA 24MG COMPRIMIDO (G)                                                                                                                                                          ;COMPRIMIDO                    ;30                
130          ;7896006219149;1049711380072;TEFLAN                                            ;FRASCO-AMPOLA                 ;UNIAO QUIMICA                 ;TENOXICAM 20MG INJETAVEL S/DILUENTE                                                                                                                                                                     ;FRASCO-AMPOLA                 ;50                
9096         ;7899547514322;1256802380038;GENERICO                                          ;CÁPSULA                       ;PRATI DONADUZZI               ;GABAPENTINA 300MG CAPSULA (G) (C1)***                                                                                                                                                                   ;CÁPSULA                       ;60                
9020         ;7899547503647;1256802320035;GENERICO                                          ;FRASCO                        ;PRATI DONADUZZI               ;RISPERIDONA SOLUCAO ORAL 1MG/ML 30ML (G) (C1)***                                                                                                                                                        ;FRASCO                        ;1                 
10075        ;7896862910983;1091700500031;PRESSOMEDE                                        ;COMPRIMIDO                    ;MEDQUIMICA                    ;ENALAPRIL 20MG COMPRIMIDO                                                                                                                                                                               ;COMPRIMIDO                    ;30                
11223        ;7897076921680;1235202520022;GENERICO                                          ;COMPRIMIDO                    ;RANBAXY                       ;SUCCINATO DE SOLIFENACINA 10MG (G)                                                                                                                                                                      ;COMPRIMIDO                    ;30                
6169         ;7897076912275;1235201910021;GENERICO                                          ;COMPRIMIDO                    ;RANBAXY                       ;NORTRIPTILINA 25MG CAPSULA (G) (C1)***                                                                                                                                                                  ;COMPRIMIDO                    ;30                
8223         ;7896862910556;1091700640011;GLICONIL                                          ;COMPRIMIDO                    ;MEDQUIMICA                    ;GLIBENCLAMIDA 5MG COMPRIMIDO                                                                                                                                                                            ;COMPRIMIDO                    ;30                
